template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts
T_0031,E000000014,proto,4,2,0,"[[-1,1],[-1,2],[0,0]]","[[1,-1]]","[[-2,0],[-1,0]]","[[[-5,0],[-4,0],[-3,0]],[[-4,0],[-3,0],[1,0]],[[-3,0],[1,0],[2,0]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,3]],[[-1,-1],[-1,3],[-1,4]],[[-1,3],[-1,4],[-1,5]],[[1,0],[2,0],[3,0]]]",3,1,8,12,"(-1, 0)",adjacent,adjacent,three-axis,81cfc62cc24952b25c77cbadc3251eedf858b3b5,1,1,12,8,"{""3"":8}",0,0,4,36,0.35714285714285715,"-1.21e-15,1.165e-16,1.326,1.326,3,3,4.346,4.346","{""opening"":1}"
T_0032,E000000015,proto,3,1,0,"[[-1,1],[-1,2],[0,-1]]",[],"[[-1,0],[2,-3]]","[[[-3,2],[-2,1],[1,-2]],[[-2,1],[1,-2],[3,-4]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,3]],[[-1,-1],[-1,3],[-1,4]],[[-1,3],[-1,4],[-1,5]],[[1,-2],[3,-4],[4,-5]]]",3,0,7,11,"(-3, 0)",rail,rail_ladder,three-axis,9918c08f6bcb05676011342f7ac3c4ae0f287aa6,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"5.218e-16,2.017e-15,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0033,E000000016,proto,3,1,0,"[[-1,1],[-1,2],[0,0]]","[[1,-1]]","[[-3,0],[-1,0]]","[[[-5,0],[-4,0],[-2,0]],[[-4,0],[-2,0],[1,0]],[[-2,0],[1,0],[2,0]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,3]],[[-1,-1],[-1,3],[-1,4]],[[-1,3],[-1,4],[-1,5]]]",3,1,7,11,"(-2, 0)",rail,rail_ladder,three-axis,d7178b97af0199343bc6fb15b51f79de1d3819ab,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"2.716e-16,6.546e-16,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0034,E000000017,proto,3,1,0,"[[-1,1],[-1,2],[0,0]]","[[1,-1]]","[[-1,0],[2,0]]","[[[-3,0],[-2,0],[1,0]],[[-2,0],[1,0],[3,0]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,3]],[[-1,-1],[-1,3],[-1,4]],[[-1,3],[-1,4],[-1,5]],[[1,0],[3,0],[4,0]]]",3,1,7,11,"(-3, 0)",rail,rail_ladder,three-axis,85fe47f44518742ee356ef9d13153cd5dcd6c60f,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"5.218e-16,2.017e-15,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0035,E000000018,proto,3,1,0,"[[-1,1],[-1,2],[0,-1],[0,0]]","[[1,-1]]","[[-1,0],[0,-3]]","[[[-1,-3],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,3]],[[-1,-1],[-1,3],[-1,4]],[[-1,3],[-1,4],[-1,5]],[[0,-5],[0,-4],[0,-2]],[[0,-4],[0,-2],[0,1]],[[0,-2],[0,1],[0,2]]]",4,1,7,11,"(-3, 1)",kink,kink_bridge,three-axis,d3e1ef5749b11343cec301cb66e3e15c03cea01f,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"-3.039e-16,1.16e-15,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0036,E000000019,proto,3,1,0,"[[-2,2],[-1,1],[-1,2]]","[[1,-1]]","[[-4,2],[-1,0]]","[[[-6,2],[-5,2],[-3,2]],[[-5,2],[-3,2],[0,2]],[[-3,2],[0,2],[1,2]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,3]],[[-1,-1],[-1,3],[-1,4]],[[-1,3],[-1,4],[-1,5]]]",3,1,7,11,"(-3, 1)",kink,kink_bridge,three-axis,e671dc2ee43bcca7c57bf84ec6dedd0a582fb570,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"2.716e-16,6.546e-16,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0037,E000000020,proto,3,1,0,"[[-1,1],[-1,2],[0,-1]]",[],"[[-4,3],[-1,0]]","[[[-5,4],[-3,2],[-2,1]],[[-3,2],[-2,1],[1,-2]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,3]],[[-1,-1],[-1,3],[-1,4]],[[-1,3],[-1,4],[-1,5]]]",3,0,6,10,"(-3, 0)",rail,rail_ladder,three-axis,73dcdddf6bd4102750a7b10c804aeff090d1d46b,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-1.877e-16,1.622e-15,1.326,2,3,4,4.346,6","{""opening"":1}"
T_0038,E000000021,proto,3,1,0,"[[-1,1],[-1,2],[0,-1]]",[],"[[-1,0],[3,-4]]","[[[-2,1],[1,-2],[2,-3]],[[-1,-3],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,3]],[[-1,-1],[-1,3],[-1,4]],[[-1,3],[-1,4],[-1,5]],[[1,-2],[2,-3],[4,-5]]]",3,0,6,10,"(-4, 0)",rail,rail_ladder,three-axis,08ba28768548be9091b4fa04231c2d83b4f96489,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-1.943e-16,4.359e-16,1.326,2,3,4,4.346,6","{""opening"":1}"
T_0039,E000000022,proto,3,1,0,"[[-2,2],[-1,2],[0,-1]]",[],"[[-3,2],[1,-2]]","[[[-6,2],[-5,2],[-4,2]],[[-5,2],[-4,2],[0,2]],[[-4,2],[0,2],[1,2]],[[-4,3],[-2,1],[-1,0]],[[-2,1],[-1,0],[2,-3]],[[0,2],[1,2],[2,2]]]",3,0,6,10,"(-4, 0)",rail,rail_ladder,three-axis,c59034edd1e4414fbcaf441709dcd4026bce2077,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"3.957e-16,7.297e-16,1.326,2,3,4,4.346,6","{""opening"":1}"
T_0040,E000000023,proto,3,1,0,"[[-1,1],[-1,2],[0,-1],[0,0]]","[[1,-1]]","[[-1,4],[0,-2]]","[[[-1,-1],[-1,0],[-1,3]],[[-1,0],[-1,3],[-1,5]],[[-1,3],[-1,5],[-1,6]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]]]",4,1,7,11,"(-6, 1)",kink,kink_bridge,three-axis,6aa18d2c73657125d621de9a0943d96cda72ef69,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"-3.039e-16,1.16e-15,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0041,E000000024,proto,3,1,0,"[[-2,2],[-1,1],[0,0]]","[[1,-1]]","[[-2,1],[-2,3]]","[[[-5,5],[-4,4],[-3,3]],[[-2,-2],[-2,-1],[-2,0]],[[-2,-1],[-2,0],[-2,4]],[[-2,0],[-2,4],[-2,5]],[[-2,4],[-2,5],[-2,6]]]",3,1,5,9,"(-2, 0)",rail,rail_ladder,three-axis,f7aa881be10c1319019aa237393b40f89b26f3bc,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"-3.039e-16,-1.11e-16,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0042,E000000025,proto,3,1,0,"[[-2,2],[-1,1],[-1,2]]","[[1,-1]]","[[-3,2],[-1,4]]","[[[-6,2],[-5,2],[-4,2]],[[-5,2],[-4,2],[0,2]],[[-4,2],[0,2],[1,2]],[[-1,-1],[-1,0],[-1,3]],[[-1,0],[-1,3],[-1,5]],[[-1,3],[-1,5],[-1,6]],[[0,2],[1,2],[2,2]]]",3,1,7,11,"(-4, 2)",kink,kink_bridge,three-axis,40a366a9958997b597106ab52a8cb6b9576638fe,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"4.716e-16,1.158e-15,1.326,1.697,3,3.209,4.346,5.303","{""opening"":1}"
T_0043,E000000026,proto,3,1,0,"[[-2,2],[-1,2],[0,-1]]",[],"[[-3,2],[2,-3]]","[[[-6,2],[-5,2],[-4,2]],[[-5,2],[-4,2],[0,2]],[[-4,2],[0,2],[1,2]],[[-2,1],[-1,0],[1,-2]],[[0,2],[1,2],[2,2]]]",3,0,5,9,"(-5, 0)",rail,rail_ladder,three-axis,8bff170051961b7321c412dceba47ec9f9fab3be,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"1.344e-16,6.1e-16,1.326,3,3,3,4.346,7","{""opening"":1}"
T_0044,E000000027,proto,3,1,0,"[[-2,2],[-1,2],[0,-1],[0,0]]","[[1,-1]]","[[-4,2],[0,-2]]","[[[-6,2],[-5,2],[-3,2]],[[-5,2],[-3,2],[0,2]],[[-3,2],[0,2],[1,2]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]]]",4,1,7,10,"(-4, 0)",rail,rail_ladder,three-axis,2058c52fdc260e9413fe20d18225b7a158f471bb,1,1,10,7,"{""3"":7}",0,0,3,10,0.5714285714285714,"2.585e-16,0.6788,1.542,1.88,3.142,3.663,5.627,7.141","{""opening"":1}"
T_0045,E000000028,proto,3,1,0,"[[-2,2],[-1,2],[0,-1]]",[],"[[-4,3],[-3,2]]","[[[-6,2],[-5,2],[-4,2]],[[-5,2],[-4,2],[0,2]],[[-5,4],[-2,1],[-1,0]],[[-4,2],[0,2],[1,2]],[[-2,1],[-1,0],[1,-2]],[[0,2],[1,2],[2,2]]]",3,0,6,10,"(-1, 0)",adjacent,adjacent,three-axis,f07308e17be7920928f358336453174cc279e7af,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-1.209e-15,-2.698e-16,1.326,2,3,4,4.346,6","{""opening"":1}"
T_0046,E000000029,proto,3,1,0,"[[-2,2],[-1,2],[0,-1],[0,0]]","[[1,-1]]","[[-3,2],[0,-3]]","[[[-6,2],[-5,2],[-4,2]],[[-5,2],[-4,2],[0,2]],[[-4,2],[0,2],[1,2]],[[0,-5],[0,-4],[0,-2]],[[0,-4],[0,-2],[0,1]],[[0,-2],[0,1],[0,2]],[[0,2],[1,2],[2,2]]]",4,1,7,10,"(-5, 2)",kink,kink_bridge,three-axis,4799f063240f29d0a53fab0d9c0b2f20907a0ae4,1,1,10,7,"{""3"":7}",0,0,3,9,0.5238095238095238,"-2.493e-16,0.5499,1.362,2.553,3.202,4.359,5.117,7.272","{""opening"":1}"
T_0047,E000000030,proto,4,2,0,"[[-1,0],[0,0],[1,0]]",[],"[[-1,1],[1,-1]]","[[[-4,0],[-3,0],[-2,0]],[[-4,4],[-3,3],[-2,2]],[[-3,0],[-2,0],[2,0]],[[-3,3],[-2,2],[2,-2]],[[-2,0],[2,0],[3,0]],[[-2,2],[2,-2],[3,-3]],[[2,-2],[3,-3],[4,-4]],[[2,0],[3,0],[4,0]]]",3,0,8,12,"(-2, 0)",rail,rail_ladder,three-axis,87cb6168031549905f48bc9332ea6605f4d89cba,1,2,12,8,"{""3"":8}",0,0,4,36,0.35714285714285715,"-3.82e-16,1.502e-16,1.326,1.326,3,3,4.346,4.346","{""selfplay"":1}"
T_0048,E000000034,proto,3,1,0,"[[-1,0],[0,0],[1,0]]","[[0,-1]]","[[0,1],[0,2]]","[[[-4,0],[-3,0],[-2,0]],[[-3,0],[-2,0],[2,0]],[[-2,0],[2,0],[3,0]],[[0,3],[0,4],[0,5]],[[2,0],[3,0],[4,0]]]",3,1,5,9,"(-1, 0)",adjacent,adjacent,three-axis,38503547eb8f3958402bcac693a9fa7d023f5291,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"-1.065e-15,5.265e-16,1.326,3,3,3,4.346,7","{""selfplay"":1}"
T_0049,E000000038,proto,3,1,0,"[[-1,0],[0,0],[1,0]]",[],"[[1,-3],[1,-1]]","[[[-4,0],[-3,0],[-2,0]],[[-3,0],[-2,0],[2,0]],[[-2,0],[2,0],[3,0]],[[1,-5],[1,-4],[1,-2]],[[1,-4],[1,-2],[1,1]],[[1,-2],[1,1],[1,2]],[[2,0],[3,0],[4,0]]]",3,0,7,11,"(-2, 0)",rail,rail_ladder,three-axis,7128d95e426c2b8f7273ba9da6d3e6c5c607b48c,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"4.716e-16,1.158e-15,1.326,1.697,3,3.209,4.346,5.303","{""selfplay"":1}"
T_0050,E000000039,proto,3,1,0,"[[-1,0],[0,0],[1,0]]",[],"[[1,-4],[1,-1]]","[[[-4,0],[-3,0],[-2,0]],[[-3,0],[-2,0],[2,0]],[[-2,0],[2,0],[3,0]],[[1,-5],[1,-3],[1,-2]],[[1,-3],[1,-2],[1,1]],[[2,0],[3,0],[4,0]]]",3,0,6,10,"(-3, 0)",rail,rail_ladder,three-axis,23140a83657cd22b22e5e1717edac0be01041c5b,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-2.991e-16,5.311e-16,1.326,2,3,4,4.346,6","{""selfplay"":1}"
T_0051,E000000041,proto,3,1,0,"[[-1,0],[0,0],[1,0]]",[],"[[-1,-3],[-1,1]]","[[[-4,0],[-3,0],[-2,0]],[[-3,0],[-2,0],[2,0]],[[-2,0],[2,0],[3,0]],[[-1,-4],[-1,-2],[-1,-1]],[[-1,-2],[-1,-1],[-1,2]],[[2,0],[3,0],[4,0]]]",3,0,6,10,"(-4, 0)",rail,rail_ladder,three-axis,64a714e0e0de4115735c2b0fbbec69fc559530de,1,1,10,6,"{""3"":6}",0,0,3,12,0.4,"-2.991e-16,5.311e-16,1.326,2,3,4,4.346,6","{""selfplay"":1}"
T_0052,E000000043,proto,3,1,0,"[[-1,0],[0,0],[1,0]]","[[0,-1]]","[[-3,2],[-2,1]]","[[[-6,5],[-5,4],[-4,3]],[[-4,0],[-3,0],[-2,0]],[[-3,0],[-2,0],[2,0]],[[-2,0],[2,0],[3,0]],[[2,0],[3,0],[4,0]]]",3,1,5,9,"(-1, 0)",adjacent,adjacent,three-axis,8da7d0b04368baaae2ab368794733ebf88b01b46,1,1,9,5,"{""3"":5}",0,0,3,18,0.5,"-3.039e-16,-1.11e-16,1.326,3,3,3,4.346,7","{""selfplay"":1}"
T_0053,E000000046,proto,4,2,0,"[[-1,0],[0,0],[1,0]]",[],"[[-1,-2],[-1,-1]]","[[[-4,0],[-3,0],[-2,0]],[[-3,0],[-2,0],[2,0]],[[-2,0],[2,0],[3,0]],[[-1,-5],[-1,-4],[-1,-3]],[[-1,-4],[-1,-3],[-1,1]],[[-1,-3],[-1,1],[-1,2]],[[-1,1],[-1,2],[-1,3]],[[2,0],[3,0],[4,0]]]",3,0,8,12,"(-1, 0)",adjacent,adjacent,three-axis,7e83ec7a4c136122e61952fa0913db133d96ec96,1,1,12,8,"{""3"":8}",0,0,4,36,0.35714285714285715,"-1.21e-15,1.165e-16,1.326,1.326,3,3,4.346,4.346","{""selfplay"":1}"
T_0054,E000000049,proto,3,1,0,"[[-1,0],[0,0],[1,0]]",[],"[[-1,-3],[-1,-1]]","[[[-4,0],[-3,0],[-2,0]],[[-3,0],[-2,0],[2,0]],[[-2,0],[2,0],[3,0]],[[-1,-5],[-1,-4],[-1,-2]],[[-1,-4],[-1,-2],[-1,1]],[[-1,-2],[-1,1],[-1,2]],[[2,0],[3,0],[4,0]]]",3,0,7,11,"(-2, 0)",rail,rail_ladder,three-axis,ca3ee0fdaef8315a5422289ffb16dfca5371285d,1,1,11,7,"{""3"":7}",0,0,3,6,0.38095238095238093,"4.716e-16,1.158e-15,1.326,1.697,3,3.209,4.346,5.303","{""selfplay"":1}"
T_0055,E000000051,exact,4,2,1,"[[-3,0],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[1,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[-2,-1]],[[-2,-1],[3,-1]],[[3,-1],[4,-1]]]",8,0,5,6,"(-2, 1)",bridge,bridge_fork,three-axis,362cd25b0f61c1a3f45e42bc6fdf4a7986c4fa88,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""adversarial"":1}"
T_0056,E000000052,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-4,-1],[-3,-1]],[[-3,-1],[2,-1]],[[2,-1],[3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]]]",10,1,14,21,"(-2, 1)",bridge,bridge_fork,three-axis,1f8749c4412811af69bb978a8c0d25cdd60b0775,1,1,21,14,"{""1"":2,""2"":3,""3"":9}",2,3,9,-1,0.13186813186813187,"-8.36e-16,-4.173e-16,0,1.058e-16,7.277e-16,1.984e-15,0.5858,1.326","{""adversarial"":1}"
T_0057,E000000053,exact,4,2,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,0],[0,0],[1,0]]",[],"[[-2,1],[2,0]]","[[[-4,0]],[[3,0]],[[-2,-4],[-2,-3]],[[-2,-3],[-2,2]],[[-2,2],[-2,3]]]",7,0,5,6,"(-4, 1)",kink,kink_bridge,three-axis,f93f5ad30c39eadbe855b81a85217b0718e3127d,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""adversarial"":1}"
T_0058,E000000054,proto,11,9,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-2,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-5,4],[-4,3],[-3,2]],[[-4,-1],[-3,-1],[1,-1]],[[-4,2],[-3,1],[1,-3]],[[-4,3],[-3,2],[1,-2]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-3,2],[1,-2],[2,-3]],[[-2,-2],[-2,2],[-2,3]],[[-2,2],[-2,3],[-2,4]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-3],[3,-4]],[[1,-1],[2,-1],[3,-1]]]",9,1,20,30,"(-4, 1)",kink,kink_bridge,three-axis,496c2286c20417d2a54501ce5f2d300c2fab0f03,1,1,30,20,"{""1"":2,""3"":18}",2,0,11,-1,0.11052631578947368,"-2.205e-15,-2.357e-16,0,6.439e-16,1.332e-15,2.797e-15,3.215e-15,1.326","{""adversarial"":1}"
T_0059,E000000055,exact,4,2,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[1,-1],[2,-1]]]",8,0,5,6,"(-6, 1)",kink,kink_bridge,three-axis,3b12a49f2f08b9ed33c614f1624d6224f80d833d,1,1,6,5,"{""1"":2,""2"":3}",2,3,4,3,0.2,"0,0,5.045e-17,0.5858,2,3.414","{""adversarial"":1}"
T_0060,E000000056,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[1,-1],[2,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,-4],[-2,-3],[-2,1]],[[-2,-3],[-2,1],[-2,2]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]]]",10,0,17,24,"(-6, 1)",kink,kink_bridge,three-axis,88c16f78092c1b778b7fc32c9f22da4f62c3a5a3,1,1,24,17,"{""1"":2,""2"":3,""3"":12}",2,3,10,-1,0.125,"-1.443e-15,0,0,5.045e-17,1.58e-15,2.18e-15,0.5858,1.326","{""adversarial"":1}"
T_0061,E000000057,exact,5,3,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[1,-1],[3,-1]]]",10,0,7,9,"(-2, 1)",bridge,bridge_fork,three-axis,e2b59660eba5f04fe7b413b03fdc89e6d77a54a4,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"-4.426e-16,0,0,3.925e-17,0.5858,1,2,3","{""adversarial"":1}"
T_0062,E000000058,proto,10,8,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[1,-1],[3,-1]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-4,2],[-3,1],[1,-3]],[[-3,1],[1,-3],[2,-4]],[[-3,4],[-2,3],[-1,2]],[[-2,3],[-1,2],[3,-2]],[[-1,2],[3,-2],[4,-3]],[[1,-3],[2,-4],[3,-5]],[[3,-2],[4,-3],[5,-4]]]",10,0,16,23,"(-2, 1)",bridge,bridge_fork,three-axis,b556de8b5573bab6e74a0ca595086030c8a7aa5e,1,1,23,16,"{""1"":2,""2"":5,""3"":9}",2,5,10,-1,0.11666666666666667,"-1.358e-15,-2.313e-16,-6.118e-17,4.93e-32,5.434e-17,6.418e-16,0.5188,0.5858","{""adversarial"":1}"
T_0063,E000000059,exact,3,1,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-1,-2],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[1,-1],[3,-1]]]",9,0,4,5,"(-5, 2)",kink,kink_bridge,three-axis,a5f7c126c8a5f2af5e972ed472c94f0220573525,1,1,5,4,"{""1"":2,""2"":2}",2,2,3,1,0.16666666666666666,"0,0,3.925e-17,1,3","{""adversarial"":1}"
T_0064,E000000060,proto,14,12,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,-2],[2,0]]","[[[-4,0]],[[3,0]],[[-6,3],[-5,2],[-4,1]],[[-5,-2],[-4,-2],[-3,-2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,2],[-4,1],[0,-3]],[[-5,3],[-4,2],[-3,1]],[[-4,-2],[-3,-2],[1,-2]],[[-4,-1],[-3,-1],[1,-1]],[[-4,1],[0,-3],[1,-4]],[[-4,2],[-3,1],[1,-3]],[[-3,-2],[1,-2],[2,-2]],[[-3,-1],[1,-1],[2,-1]],[[-3,1],[1,-3],[2,-4]],[[-2,1],[-2,2],[-2,3]],[[-1,-5],[-1,-4],[-1,-3]],[[-1,-4],[-1,-3],[-1,1]],[[-1,-3],[-1,1],[-1,2]],[[-1,1],[-1,2],[-1,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,-3],[1,-4],[2,-5]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-2],[2,-2],[3,-2]],[[1,-1],[2,-1],[3,-1]]]",10,1,27,40,"(-5, 2)",kink,kink_bridge,three-axis,a84c6aaaee678ea91972a7396190b0089270140e,1,1,40,27,"{""1"":2,""3"":25}",2,0,14,-1,0.1111111111111111,"-1.363e-15,-7.052e-16,-6.084e-16,0,2.265e-16,1.371e-15,2.598e-15,2.731e-15","{""adversarial"":1}"
T_0065,E000000061,exact,5,3,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-3,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,3],[-4,2]],[[-4,2],[1,-3]],[[-3,-1],[1,-1]],[[1,-3],[2,-4]],[[1,-1],[3,-1]]]",10,0,7,9,"(-5, 1)",kink,kink_bridge,three-axis,98867a44a968de24483261dc64c09bf0b2b5b317,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"-4.441e-16,0,0,5.045e-17,0.5858,1,2,3","{""adversarial"":1}"
T_0066,E000000062,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-3,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,3],[-4,2]],[[-4,2],[1,-3]],[[1,-3],[2,-4]],[[-5,-1],[-4,-1],[-3,-1]],[[-4,-1],[-3,-1],[1,-1]],[[-3,-1],[1,-1],[2,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,-4],[0,-3],[0,1]],[[0,-3],[0,1],[0,2]],[[0,1],[0,2],[0,3]],[[1,-1],[2,-1],[3,-1]]]",10,1,14,21,"(-5, 1)",kink,kink_bridge,three-axis,727b02b526863ac946b7a17f607cd7be78d5c065,1,1,21,14,"{""1"":2,""2"":3,""3"":9}",2,3,9,-1,0.13186813186813187,"-1.19e-15,-4.392e-16,-2.938e-16,0,3.422e-16,9.968e-16,0.5858,1.326","{""adversarial"":1}"
T_0067,E000000063,exact,5,3,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[1,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-4,2],[-3,1]],[[-3,-1],[1,-1]],[[-3,1],[2,-4]],[[1,-1],[3,-1]],[[2,-4],[3,-5]]]",10,0,7,9,"(-4, 1)",kink,kink_bridge,three-axis,fc635454e326e6878eccf3dc38a5ad7d379c3f0e,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"0,0,3.925e-17,5.045e-17,0.5858,1,2,3","{""adversarial"":1}"
