game_id,black_strategy,white_strategy,radius,turns,k,candidate_limit,opening_id,opening_pair,moves,winner,wlu,terminal_ply,black_stones,white_stones,final_class,final_black_tau,final_white_tau,final_black_obligations,final_white_obligations,final_black_pair_atoms,final_white_pair_atoms,final_black_bulk_pressure,final_white_bulk_pressure,first_black_tau_gt2,first_white_tau_gt2,max_black_tau,max_white_tau,tactical_score
G00067,hybrid,screen_counter,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 1], [1, 1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[2, -1], [2, -2]]}, {""color"": ""white"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00068,hybrid,screen_counter,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[-1, 1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00069,hybrid,screen_counter,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[2, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-2, 1]]}, {""color"": ""white"", ""stones"": [[1, -2], [1, 1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00070,hybrid,screen_counter,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[2, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00071,hybrid,screen_counter,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[2, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00072,hybrid,screen_counter,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 0]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[-2, 1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00073,hybrid,min_tau,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -2], [-1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -1], [2, -2]]}, {""color"": ""black"", ""stones"": [[1, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,1,1,0.0
G00074,hybrid,min_tau,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00075,hybrid,min_tau,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00076,hybrid,min_tau,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[2, -1], [3, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 3]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00077,hybrid,min_tau,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, -1], [2, -2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00078,hybrid,min_tau,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-2, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00079,hybrid,min_tau,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00080,hybrid,min_tau,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[-1, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [2, -3]]}, {""color"": ""white"", ""stones"": [[2, -1], [-3, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00081,hybrid,min_bulk,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[0, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[1, -1], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[1, -2], [-2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00082,hybrid,min_bulk,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[0, -1], [2, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, -2], [0, -2]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00083,hybrid,min_bulk,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 1], [1, 1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[2, -1], [2, -2]]}, {""color"": ""white"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00084,hybrid,min_bulk,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[-1, 1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00085,hybrid,min_bulk,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[2, -1], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, 0], [-2, 1]]}, {""color"": ""white"", ""stones"": [[1, -2], [1, 1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00086,hybrid,min_bulk,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[2, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00087,hybrid,min_bulk,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[2, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00088,hybrid,min_bulk,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 1], [0, -2]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 0]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[-2, 1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00089,hybrid,min_family,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[0, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[1, -1], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, 0], [2, -2]]}, {""color"": ""white"", ""stones"": [[1, -2], [-2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [-2, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00090,hybrid,min_family,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 2]]}, {""color"": ""white"", ""stones"": [[3, -3], [-3, 3]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[2, 0], [0, -2]]}, {""color"": ""black"", ""stones"": [[-1, -1], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-1, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00091,hybrid,min_family,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, -2], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00092,hybrid,min_family,3,4,6,8,O0004,"[[-2, 0], [-2, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[2, -1], [3, -2]]}, {""color"": ""white"", ""stones"": [[2, -2], [-2, 3]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00093,hybrid,min_family,3,4,6,8,O0005,"[[-2, 0], [-2, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [1, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, -2], [-2, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""white"", ""stones"": [[2, -1], [2, -2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00094,hybrid,min_family,3,4,6,8,O0006,"[[-2, 0], [-1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 0]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, 2]]}, {""color"": ""white"", ""stones"": [[2, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-2, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00095,hybrid,min_family,3,4,6,8,O0007,"[[-2, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, 0], [2, -1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[1, 0], [-1, -1]]}, {""color"": ""white"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""black"", ""stones"": [[2, -2], [1, -2]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00096,hybrid,min_family,3,4,6,8,O0008,"[[-2, 0], [-1, 2]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -2], [0, 2]]}, {""color"": ""white"", ""stones"": [[0, -3], [0, 3]]}, {""color"": ""black"", ""stones"": [[-1, 0], [1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, 0]]}, {""color"": ""black"", ""stones"": [[-2, 1], [2, -3]]}, {""color"": ""white"", ""stones"": [[2, -1], [-3, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,2,0,0.0
G00097,min_bulk,screen_counter,3,4,6,8,O0001,"[[-1, 0], [-1, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [-1, 1]]}, {""color"": ""black"", ""stones"": [[0, -1], [0, 1]]}, {""color"": ""white"", ""stones"": [[-1, -1], [-1, 2]]}, {""color"": ""black"", ""stones"": [[0, -2], [-1, -2]]}, {""color"": ""white"", ""stones"": [[1, 0], [0, 2]]}, {""color"": ""black"", ""stones"": [[1, -1], [2, 0]]}, {""color"": ""white"", ""stones"": [[2, -1], [2, -2]]}, {""color"": ""black"", ""stones"": [[1, -2], [-2, 0]]}, {""color"": ""white"", ""stones"": [[-2, 1], [-2, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,1,1,0.0
G00098,min_bulk,screen_counter,3,4,6,8,O0002,"[[-1, 0], [0, 1]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [0, 1]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[1, 0], [2, -2]]}, {""color"": ""black"", ""stones"": [[0, -1], [2, -1]]}, {""color"": ""white"", ""stones"": [[2, 0], [-1, -1]]}, {""color"": ""black"", ""stones"": [[1, -2], [0, -2]]}, {""color"": ""white"", ""stones"": [[-2, 0], [-2, 1]]}, {""color"": ""black"", ""stones"": [[-2, 2], [-1, 2]]}, {""color"": ""white"", ""stones"": [[0, 2], [1, 1]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
G00099,min_bulk,screen_counter,3,4,6,8,O0003,"[[-1, 0], [1, 0]]","[{""color"": ""black"", ""stones"": [[0, 0]]}, {""color"": ""white"", ""stones"": [[-1, 0], [1, 0]]}, {""color"": ""black"", ""stones"": [[1, -1], [-1, 1]]}, {""color"": ""white"", ""stones"": [[0, -1], [2, -2]]}, {""color"": ""black"", ""stones"": [[0, 1], [-2, 1]]}, {""color"": ""white"", ""stones"": [[2, 0], [1, 1]]}, {""color"": ""black"", ""stones"": [[2, -1], [1, -2]]}, {""color"": ""white"", ""stones"": [[0, -2], [-1, -1]]}, {""color"": ""black"", ""stones"": [[-2, 0], [-2, 2]]}, {""color"": ""white"", ""stones"": [[-1, 2], [0, 2]]}]",none,U,,9,10,undecided_balanced,0,0,0,0,0,0,0.0,0.0,,,0,0,0.0
