template_id,canonical_signature,abstract_incidence_signature,kind,family,tau,pressure,num_obligations,is_abstract_atom,contained_abstract_atom_count,contained_abstract_atoms
T_0006,a5b5e666f11b4ebedf4118d0c72ffda7884f8432,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,bridge_fork,3,1,3,0,0,[]
T_0007,578396107c367be825e612dc08442457699227cb,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,kink_bridge,3,1,3,0,0,[]
T_0008,98379ea8ff54a5cdfc5620e8e7f91bbe9800cc71,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,kink_bridge,3,1,3,0,0,[]
T_0009,4a1251f111dfe10ad1fbbac5d9f79ca9b61d07c9,53490d5d7165f8ff5b14f123fc8b350131604b95,proto,bridge_fork,3,1,3,1,2,"[""T_0171"",""T_0250""]"
T_0011,e38e38d88936aa798777265fa88d46e22d4d42b4,9fa36e083b283e33cb06a70718ca85e63a1203bf,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0013,992358e4cd8abaed73be909f2f66e1614d207d5a,53490d5d7165f8ff5b14f123fc8b350131604b95,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0014,0e83db1ab5fb43d7883bd22bb6befe11159c8e8f,5c7313cb04c602d71d769a94d8039c1d4b78f1ab,proto,kink_bridge,3,1,3,0,0,[]
T_0017,5c3710b2ef041f14a931963762dbaaccb28558e0,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,adjacent,3,1,3,0,0,[]
T_0019,db4007673a3454caa3df82d9ff6b4a22026e903a,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0020,1b0dd0523d048373f716e8d2be05b8a4be018094,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,rail_ladder,3,1,3,0,0,[]
T_0021,7fc04615b2f5dda83db5d14f1b497f0d923b47e2,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,rail_ladder,3,1,3,0,0,[]
T_0022,b2cde5ff22dad9d27cd89e028d6870df77dcb63d,9fa36e083b283e33cb06a70718ca85e63a1203bf,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0023,d7e1f829ea939f79fa560f3f660367c356ec5abb,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,kink_bridge,3,1,3,0,0,[]
T_0024,84076871231e6b5bd1f724e3e56e0ef48f8e639a,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0025,1c9f5953a998b33654d16ced55d5f24bb9bfe29b,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0026,433ac2464dac04f511bf1a078d39e110c8025b15,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0027,8d7fd4431ce0e14e910a626f105bfea3d01f4104,9fa36e083b283e33cb06a70718ca85e63a1203bf,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0028,90be297fea2947229927c26c43a271cdd223550c,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,rail_ladder,3,1,3,0,0,[]
T_0029,1e099b282ea972370047f4548deafba45252ecc4,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,kink_bridge,3,1,3,0,0,[]
T_0030,a18d4f0f433772b7922410b497b023c94c4c33d9,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0032,b071ed0000294800d7e8085114ddfeca95d1b545,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,adjacent,3,1,3,0,0,[]
T_0033,d81ac3317a14ae93e6fe7f20501f66d62afe0803,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0034,1fcd8bd095027affd447e5ef17ff463a870d7866,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0035,28c4a412474db71ae8348a55437f685ee7b62363,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0036,11e39522a15f6343c1d43b83db3d0c95491da55d,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0037,29ccb8292cadec61a972176ba5c3592aca82b12e,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0039,b8480364c82fb03fb7a7ddf6ce1798fa80743b93,c19c00494fc654aa0cdf7413a00232f1f292a687,proto,adjacent,3,1,3,0,0,[]
T_0040,2a604f1678bd08ffd9386c3416f599c2e134155b,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0049,d5e3dae0ca0559f03ca9e058fb611b27f14d2baf,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,kink_bridge,3,1,3,0,0,[]
T_0063,2efa040576094502b3c175ccc660cfe73509e216,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,kink_bridge,3,1,3,0,0,[]
T_0065,75de7a86e97803775b335452161db40bfcb40f5e,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,kink_bridge,3,1,3,0,0,[]
T_0067,e928edcb2b888ef69977a2bfce37751d7e92cf7b,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,kink_bridge,3,1,3,0,0,[]
T_0071,d06b4f4d03157d0ac80110368d6174bdff48e238,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,bridge_fork,3,1,3,0,0,[]
T_0081,c400001f321a7535a5c712ed9ffbc4a50e94fb56,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,kink_bridge,3,1,3,0,0,[]
T_0083,6b704124efafe35ea674b015734387eaf69a6dc3,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,adjacent,3,1,3,0,0,[]
T_0085,ec521e2c7e153e6bb8cd89202ddc3a575e1ef349,909c315417dc76b982c5626d138ec551f63b2dc1,exact,adjacent,3,1,3,0,0,[]
T_0087,1a863e3342ece3ea301b42b29b58098c49202356,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,rail,3,1,3,1,0,[]
T_0099,34f5e7cd2604f4e2e21a256aa745b6ec25f1ea38,7420f368b495828a0c8d200674f4fa4a8e7d688b,exact,kink_bridge,3,1,3,0,0,[]
T_0102,fd3f569d67450a80879434c2a89c87329c5bfc7e,26f7116812d661f6847eb12fc2e786b789d1edaa,exact,bridge_fork,3,1,3,0,0,[]
T_0105,9dc79919b2c3d41f785c44c8eefbd7b1a495d268,5b0ba209919d888532765c782e31490f609aeab1,exact,kink_bridge,3,1,3,0,0,[]
T_0106,5e9ed1c26dc65b120f5ff3afe52f10c4906e202d,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0114,33519537a9611bc311cf62ffb4dfdb9ece02e5b3,d23a4ca2803c60199972ffbef4ab4732a6eeccc8,exact,rail_ladder,3,1,3,1,0,[]
T_0120,02771a31df24fdde0f2dd10fb27418e4914f703b,5b0ba209919d888532765c782e31490f609aeab1,exact,rail_ladder,3,1,3,1,0,[]
T_0123,749888202948a3f0b1e7c60707d9560628f83ea9,5b0ba209919d888532765c782e31490f609aeab1,exact,adjacent,3,1,3,0,0,[]
T_0128,d64d9d28cacd77f1ce6128345701182da857bf8a,5b0ba209919d888532765c782e31490f609aeab1,exact,rail_ladder,3,1,3,0,0,[]
T_0131,e4b6e6baaaaf2b13480fa4aa6e6c5adaa71ac5a8,d23a4ca2803c60199972ffbef4ab4732a6eeccc8,exact,kink_bridge,3,1,3,0,0,[]
T_0133,4214a2dd234465f5be0ffdfd3bdd410d338b795d,d23a4ca2803c60199972ffbef4ab4732a6eeccc8,exact,kink_bridge,3,1,3,0,0,[]
T_0136,6310bc4542c07a45c5953d519add916a38c2e3da,6bc2f23382f01b68fc50f4694dd54b7260c7ce73,proto,kink_bridge,3,1,3,0,3,"[""T_0120"",""T_0171"",""T_0250""]"
T_0147,e21e2d00bdbca4cf4169289451ddc684ba0d7dab,d23a4ca2803c60199972ffbef4ab4732a6eeccc8,exact,rail_ladder,3,1,3,0,0,[]
T_0156,51c88aaf4e119fd835138ffb9e72d717253d3edf,6bc2f23382f01b68fc50f4694dd54b7260c7ce73,proto,kink_bridge,3,1,3,0,3,"[""T_0120"",""T_0171"",""T_0250""]"
T_0158,53e07b81d1e1c396f59475871a000074ba15150c,39cdb62925cd3767342e3c9abc551e02b4b6245f,proto,rail_ladder,3,1,3,0,0,[]
T_0159,a5e49d040faff064babe29bbc1b7302af92f41cf,d5bed3f05f98aad2285d75db11a321bf38496518,proto,bridge_fork,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0160,b7ded5e600434e26069150e658432ed8c78f8b58,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,adjacent,3,1,3,0,0,[]
T_0161,d44ee2a79f877c5c112711d86d4f87496ef68b43,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0162,88ba5c885a981d89255ad257fa365239e28668d2,d5bed3f05f98aad2285d75db11a321bf38496518,proto,rail_ladder,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0163,f6daba85f83b3f118053d9a9b970aa953c14ead1,d5bed3f05f98aad2285d75db11a321bf38496518,proto,bridge_fork,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0164,463df0fb8cd128dea0990a32376cc8850d8773db,d5bed3f05f98aad2285d75db11a321bf38496518,proto,adjacent,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0165,826789beec1ea5023eea70f1604a91fd10bc4b2e,d5bed3f05f98aad2285d75db11a321bf38496518,proto,rail_ladder,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0166,5b8ee223668dd27721c644b93e816b1da7a58a4e,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,adjacent,3,1,3,0,0,[]
T_0167,ad6e0a0a70b0f34a4451dd47f7aea3e61da10fa9,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0168,79e848f277046dda1094a76fbf1c8d2ca1e8e47e,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,adjacent,3,1,3,0,0,[]
T_0170,1cc9446f42c468036b4caef3b374cf4e3696657c,d5bed3f05f98aad2285d75db11a321bf38496518,proto,adjacent,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0171,2e35701effc176740417f0fe9d171a2c79cb1232,056bb6df86c63e4c26f0a0a6ca91087fd5f37e48,proto,rail_ladder,3,1,3,1,1,"[""T_0250""]"
T_0172,03f4ee1b2065c4e180c135e56efc573c88ece0d0,d5bed3f05f98aad2285d75db11a321bf38496518,proto,bridge_fork,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0173,5ae4e255cea8134d65c67edd1dc7840ca7a294de,d5bed3f05f98aad2285d75db11a321bf38496518,proto,bridge_fork,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0174,a5ac2940842c08412562258b45cb0d4f948ea0bf,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,adjacent,3,1,3,0,0,[]
T_0175,bc5d3c2ecb61b638f6a25f226d55caa3a6a1b2e8,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0176,a0baad23538310aa6f6c6336d814b74c6bf0be8f,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0177,c6ae1c99661adfdfbf0ac294f86454a628ca9eec,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0179,2056f4939945647b428fd308c50e25253b788321,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0180,960ba90a85592024c5073aef5e3084f32a2acd08,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0181,9d46f9bf4e137f6936ea387c15add7f72baf0e48,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0182,19889b51c77a142dee780ef0a8ad4abbb13d120f,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0183,59fb4ba269ebd151dd52658b7bf1804ea1eb5c1d,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0184,f027a785101a93f984b7b896d9cbdd8a3aacf759,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0185,91910c94accae0e39efa12006863e90e1eabe17f,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0186,ec4b20d217d8630afd8071146515e95d06386d0a,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0187,33a5981071b23ac126312aaf68622b94414af7bc,d5bed3f05f98aad2285d75db11a321bf38496518,proto,rail_ladder,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0188,516f0e2e4702a6db89d9cf5a7541c4baf6410c95,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0189,2c08f5f95ebdd3cafc86fa87e547c2a1339310ef,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0190,c7e7ecc9e8897a4217bc98cceae0ccc6f76d38d9,078b0651af8b3bfa10be72bf5c01ee8d508b2f45,proto,rail_ladder,3,1,3,0,0,[]
T_0191,9ab7846db2f5375b6b0762f3b7fef9f700ca018f,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0192,e18b57739ee6ed7de830741f7b9247863bdea8fa,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0193,65eb2a23f9e5a2ce8d0a4661bbe6842d945122ce,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0194,b3661d11c3385c36a6a02952d1c0b84a06d93ca4,056bb6df86c63e4c26f0a0a6ca91087fd5f37e48,proto,rail_ladder,3,1,3,0,1,"[""T_0250""]"
T_0195,d3aa06d1af8db7c42e5723bdf710c165abb67ff8,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0196,369f759eb11fcd91dc2a4de1d19844c7a6810893,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0197,71e5e9af18845238b3bb2f25dcaa77985277092f,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0198,a0d9939b59030d5d4e1ac0ba01f3ec8122410bef,d5bed3f05f98aad2285d75db11a321bf38496518,proto,kink_bridge,3,1,3,0,2,"[""T_0171"",""T_0250""]"
T_0199,8e2d8d05956726cb613f22d7d655707cee914aec,d5bed3f05f98aad2285d75db11a321bf38496518,proto,rail_ladder,3,1,3,0,2,"[""T_0171"",""T_0250""]"
