template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts,source_span,source_entropy,generality_index,channel_label,integer_fingerprint,abstract_incidence_signature,abstract_signature_exact,incidence_cell_count,incidence_edge_count,cell_color_histogram,d6_stabilizer_order,d6_orbit_size,burnside_fixed_fraction,embedding_cell_count,a2_dimension,a2_convex_area,a2_convex_deficit,a2_support_signature,a2_coxeter_diameter,axis_line_arrangement,boundary_slope_partition,hex_components,hex_holes,hex_euler_characteristic,boundary_edge_count,manifold_label,conway_embedding_signature
T_0096,E000000097,proto,11,9,1,"[[-4,0],[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-3,1],[-2,1]]","[[[-5,0]],[[2,0]],[[-5,3],[-4,2]],[[1,-3],[2,-4]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,4],[-4,3],[-3,2]],[[-2,2],[-2,3],[-2,4]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-2],[2,-3],[3,-4]],[[1,-1],[2,-1],[3,-1]]]",10,1,11,27,"(-1, 0)",adjacent,adjacent,three-axis,eb13bd79bacdb9fd3cc909559248f2b4b77c676d,1,1,27,11,"{""1"":2,""2"":2,""3"":7}",2,2,11,-1,0.0,"-3.939e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(11, 9, 11, 27, 2, 2, 7, 1)",8f7fd7566e8138cdf2e3165867059ad25f652738,1,40,11,"{""A"":10,""D"":1,""M"":2,""O"":27}",1,12,0.08333333333333333,40,2,70,30,"(9, 9, 8)",9,"((9, 8, 4, 4, 4, 3, 3, 3, 1, 1), (9, 8, 4, 4, 4, 3, 3, 2, 2, 1), (9, 7, 4, 4, 4, 4, 4, 2, 2))","(18, 18, 17, 17, 14, 14)",2,0,2,98,disconnected,"(2, 2, 0, 30, '(9, 9, 8)', (18, 18, 17, 17, 14, 14), ((9, 8, 4, 4, 4, 3, 3, 3, 1, 1), (9, 8, 4, 4, 4, 3, 3, 2, 2, 1), (9, 7, 4, 4, 4, 4, 4, 2, 2)))"
T_0046,E000000047,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[-3,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1]],[[1,-1],[2,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]]]",10,0,10,24,"(-6, 1)",kink,kink_bridge,three-axis,4f026ef72d990d662db51719257bbc846d74c521,1,1,24,10,"{""1"":2,""2"":2,""3"":6}",2,2,10,-1,0.0,"-3.436e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 24, 2, 2, 6, 1)",7c4d1c2bc2787f52ef0d311c03d449c6c5190679,1,36,10,"{""A"":10,""M"":2,""O"":24}",1,12,0.08333333333333333,36,2,69,33,"(10, 8, 8)",10,"((9, 9, 3, 3, 3, 3, 2, 2, 2), (9, 4, 4, 3, 3, 3, 3, 2, 2, 2, 1), (8, 8, 3, 3, 3, 3, 3, 3, 2))","(20, 20, 20, 20, 14, 14)",1,0,1,108,disk,"(2, 1, 0, 33, '(10, 8, 8)', (20, 20, 20, 20, 14, 14), ((9, 9, 3, 3, 3, 3, 2, 2, 2), (9, 4, 4, 3, 3, 3, 3, 2, 2, 2, 1), (8, 8, 3, 3, 3, 3, 3, 3, 2)))"
T_0048,E000000049,proto,10,8,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[2,0]]","[[[-4,0]],[[3,0]],[[0,-4],[0,-3]],[[0,2],[0,3]],[[1,-1],[3,-1]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-3,4],[-2,3],[-1,2]],[[1,-3],[2,-4],[3,-5]],[[3,-2],[4,-3],[5,-4]]]",10,0,10,23,"(-2, 1)",bridge,bridge_fork,three-axis,9f2646115ca2da2b16aba196e14928fdd495c04a,1,1,23,10,"{""1"":2,""2"":3,""3"":5}",2,3,10,-1,0.0,"-4.996e-16,-4.784e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,3.435e-17","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 23, 2, 3, 5, 1)",c78563402c398b99cefc25c71c4bd52fbe829527,1,35,10,"{""A"":10,""M"":2,""O"":23}",1,12,0.08333333333333333,35,2,79,44,"(10, 9, 9)",10,"((9, 9, 3, 3, 3, 2, 2, 2, 1, 1), (9, 8, 3, 3, 3, 3, 2, 2, 1, 1), (8, 4, 4, 3, 3, 3, 3, 3, 2, 1, 1))","(19, 19, 18, 18, 14, 14)",1,0,1,102,disk,"(2, 1, 0, 44, '(10, 9, 9)', (19, 19, 18, 18, 14, 14), ((9, 9, 3, 3, 3, 2, 2, 2, 1, 1), (9, 8, 3, 3, 3, 3, 2, 2, 1, 1), (8, 4, 4, 3, 3, 3, 3, 3, 2, 1, 1)))"
T_0056,E000000057,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[0,-3],[2,0]]","[[[-4,0]],[[3,0]],[[0,-5],[0,-4]],[[0,1],[0,2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[1,-4],[2,-5]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,10,24,"(-5, 2)",kink,kink_bridge,three-axis,d894e6843482ef171189d0462d7ed515b09e983b,1,1,24,10,"{""1"":2,""2"":2,""3"":6}",2,2,10,-1,0.0,"-4.996e-16,-2.22e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,1.11e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 24, 2, 2, 6, 1)",a5b559b71145791f42cd949e5e1317616ce650e1,1,37,10,"{""A"":10,""D"":1,""M"":2,""O"":24}",1,12,0.08333333333333333,37,2,65,28,"(9, 8, 8)",9,"((9, 8, 3, 3, 3, 3, 3, 3, 2), (9, 6, 4, 4, 3, 3, 3, 3, 1, 1), (8, 7, 4, 4, 3, 3, 3, 3, 2))","(16, 16, 15, 15, 14, 14)",1,0,1,90,disk,"(2, 1, 0, 28, '(9, 8, 8)', (16, 16, 15, 15, 14, 14), ((9, 8, 3, 3, 3, 3, 3, 3, 2), (9, 6, 4, 4, 3, 3, 3, 3, 1, 1), (8, 7, 4, 4, 3, 3, 3, 3, 2)))"
T_0060,E000000061,proto,10,8,1,"[[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[2,-1]]",[],"[[-3,-1],[1,-1]]","[[[-4,-1]],[[3,-1]],[[-5,0],[-4,0],[-3,0]],[[-5,3],[-4,2],[-3,1]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,0],[2,0],[3,0]]]",9,0,10,26,"(-4, 0)",rail,rail,three-axis,c218939bd22743d4635c37df7328254636a931ef,1,1,26,10,"{""1"":2,""3"":8}",2,0,10,-1,0.0,"-2.22e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 26, 2, 0, 8, 1)",3ae956831379a99f9d13730a7e44519b9b2c0ae0,1,37,10,"{""A"":9,""M"":2,""O"":26}",1,12,0.08333333333333333,37,2,69,32,"(10, 8, 8)",10,"((9, 9, 3, 3, 3, 3, 3, 2, 2), (9, 8, 3, 3, 3, 3, 3, 3, 2), (9, 4, 4, 4, 3, 3, 3, 3, 2, 1, 1))","(20, 20, 19, 19, 14, 14)",1,0,1,106,disk,"(2, 1, 0, 32, '(10, 8, 8)', (20, 20, 19, 19, 14, 14), ((9, 9, 3, 3, 3, 3, 3, 2, 2), (9, 8, 3, 3, 3, 3, 3, 3, 2), (9, 4, 4, 4, 3, 3, 3, 3, 2, 1, 1)))"
T_0062,E000000063,proto,10,8,1,"[[-4,0],[-3,0],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-3,-1],[-2,-1]],[[0,-4],[0,-3]],[[0,2],[0,3]],[[3,-1],[4,-1]],[[-5,3],[-4,2],[-3,1]],[[-3,4],[-2,3],[-1,2]],[[1,-3],[2,-4],[3,-5]],[[3,-2],[4,-3],[5,-4]]]",10,0,10,22,"(-2, 1)",bridge,bridge_fork,three-axis,4bfe2a210900014c6706a885431e59fba5f001b7,1,1,22,10,"{""1"":2,""2"":4,""3"":4}",2,4,10,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 22, 2, 4, 4, 1)",3ef87b518d0bae22ccac5714e922b5424600da0d,1,34,10,"{""A"":10,""M"":2,""O"":22}",1,12,0.08333333333333333,34,2,74,40,"(10, 9, 8)",10,"((9, 9, 3, 3, 3, 2, 2, 2, 1), (8, 8, 3, 3, 3, 3, 2, 2, 1, 1), (8, 4, 3, 3, 3, 3, 3, 2, 2, 2, 1))","(20, 20, 18, 18, 13, 13)",1,0,1,102,disk,"(2, 1, 0, 40, '(10, 9, 8)', (20, 20, 18, 18, 13, 13), ((9, 9, 3, 3, 3, 2, 2, 2, 1), (8, 8, 3, 3, 3, 3, 2, 2, 1, 1), (8, 4, 3, 3, 3, 3, 3, 2, 2, 2, 1)))"
T_0068,E000000069,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-4,1],[2,0]]","[[[-4,0]],[[3,0]],[[-6,3],[-5,2],[-1,-2]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,10,26,"(-6, 1)",kink,kink_bridge,three-axis,91fed06201379857d5426fb9322eb4a55352d771,1,1,26,10,"{""1"":2,""3"":8}",2,0,10,-1,0.0,"-4.958e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,1.665e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 26, 2, 0, 8, 1)",ca24c3390661b03b6c2d0627268d82cb785fd380,1,39,10,"{""A"":10,""D"":1,""M"":2,""O"":26}",1,12,0.08333333333333333,39,2,69,30,"(9, 9, 8)",9,"((9, 8, 4, 4, 4, 3, 3, 2, 2), (9, 7, 4, 4, 3, 3, 3, 3, 2, 1), (9, 7, 4, 3, 3, 3, 3, 3, 3, 1))","(17, 17, 17, 17, 14, 14)",1,0,1,96,disk,"(2, 1, 0, 30, '(9, 9, 8)', (17, 17, 17, 17, 14, 14), ((9, 8, 4, 4, 4, 3, 3, 2, 2), (9, 7, 4, 4, 3, 3, 3, 3, 2, 1), (9, 7, 4, 3, 3, 3, 3, 3, 3, 1)))"
T_0082,E000000083,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-1,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[-1,1],[-1,2]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,10,26,"(-6, 3)",kink,kink_bridge,three-axis,9b389e8ed86b48fae3abb28dfe40e6daa869da26,1,1,26,10,"{""1"":2,""3"":8}",2,0,10,-1,0.0,"-4.996e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 26, 2, 0, 8, 1)",ca24c3390661b03b6c2d0627268d82cb785fd380,1,39,10,"{""A"":10,""D"":1,""M"":2,""O"":26}",1,12,0.08333333333333333,39,2,65,26,"(9, 8, 8)",9,"((9, 8, 4, 4, 4, 3, 3, 2, 2), (9, 7, 6, 3, 3, 3, 3, 3, 2), (9, 5, 5, 4, 4, 3, 3, 3, 2, 1))","(14, 14, 14, 14, 14, 14)",1,0,1,84,disk,"(2, 1, 0, 26, '(9, 8, 8)', (14, 14, 14, 14, 14, 14), ((9, 8, 4, 4, 4, 3, 3, 2, 2), (9, 7, 6, 3, 3, 3, 3, 3, 2), (9, 5, 5, 4, 4, 3, 3, 3, 2, 1)))"
T_0090,E000000091,proto,10,8,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-3],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,-1],[-3,-1]],[[-4,2],[-3,1]],[[2,-4],[3,-5]],[[2,-1],[3,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-2],[1,1],[1,2]]]",11,1,10,22,"(-2, 0)",rail,rail_ladder,three-axis,02d71a2187b310b3e102401b60b07603abe99800,1,1,22,10,"{""1"":2,""2"":4,""3"":4}",2,4,10,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 22, 2, 4, 4, 1)",8921f87082ff741f69a0caba6730896f53750e22,1,36,10,"{""A"":11,""D"":1,""M"":2,""O"":22}",1,12,0.08333333333333333,36,2,60,24,"(8, 8, 8)",8,"((9, 7, 6, 3, 3, 3, 2, 2, 1), (8, 8, 4, 4, 3, 3, 2, 2, 2), (8, 4, 4, 4, 4, 4, 3, 3, 2))","(17, 17, 15, 15, 12, 12)",1,0,1,88,disk,"(2, 1, 0, 24, '(8, 8, 8)', (17, 17, 15, 15, 12, 12), ((9, 7, 6, 3, 3, 3, 2, 2, 1), (8, 8, 4, 4, 3, 3, 2, 2, 2), (8, 4, 4, 4, 4, 4, 3, 3, 2)))"
T_0092,E000000093,proto,10,8,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[0,-3],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,-1],[-3,-1]],[[0,-5],[0,-4]],[[0,1],[0,2]],[[2,-1],[3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[-1,-2],[1,-4],[2,-5]],[[1,-3],[2,-4],[3,-5]]]",11,1,10,22,"(-3, 1)",kink,kink_bridge,three-axis,89e8b6326280ec300c2f01ad81412899e1710c26,1,1,22,10,"{""1"":2,""2"":4,""3"":4}",2,4,10,-1,0.0,"-4.75e-16,-2.22e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 22, 2, 4, 4, 1)",8921f87082ff741f69a0caba6730896f53750e22,1,36,10,"{""A"":11,""D"":1,""M"":2,""O"":22}",1,12,0.08333333333333333,36,2,56,20,"(8, 8, 7)",8,"((9, 6, 4, 4, 4, 3, 3, 3), (8, 8, 3, 3, 3, 3, 3, 3, 2), (8, 7, 4, 4, 3, 3, 3, 2, 2))","(15, 15, 14, 14, 14, 14)",1,0,1,86,disk,"(2, 1, 0, 20, '(8, 8, 7)', (15, 15, 14, 14, 14, 14), ((9, 6, 4, 4, 4, 3, 3, 3), (8, 8, 3, 3, 3, 3, 3, 3, 2), (8, 7, 4, 4, 3, 3, 3, 2, 2)))"
T_0098,E000000099,proto,10,8,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]",[],"[[2,-4],[2,0]]","[[[-4,0]],[[3,0]],[[1,-3],[3,-5]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,-5],[-2,-4],[-2,-3]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-1],[2,-1],[3,-1]]]",10,0,10,25,"(-4, 0)",rail,rail,three-axis,5afbeeb7efdb7dbf88cf944055697b9cb1d007a5,1,1,25,10,"{""1"":2,""2"":1,""3"":7}",2,1,10,-1,0.0,"-4.996e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(10, 8, 10, 25, 2, 1, 7, 1)",aef03c8e31d48b0dc892cd0c9b6c13bf6fb9ed63,1,37,10,"{""A"":10,""M"":2,""O"":25}",1,12,0.08333333333333333,37,2,69,32,"(10, 8, 8)",10,"((9, 9, 3, 3, 3, 3, 3, 2, 2), (9, 8, 3, 3, 3, 3, 3, 3, 2), (9, 4, 4, 3, 3, 3, 3, 3, 2, 2, 1))","(20, 20, 20, 20, 14, 14)",1,0,1,108,disk,"(2, 1, 0, 32, '(10, 8, 8)', (20, 20, 20, 20, 14, 14), ((9, 9, 3, 3, 3, 3, 3, 2, 2), (9, 8, 3, 3, 3, 3, 3, 3, 2), (9, 4, 4, 3, 3, 3, 3, 3, 2, 2, 1)))"
T_0042,E000000043,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-1],[2,0]]","[[[-4,0]],[[3,0]],[[-4,-1],[-3,-1]],[[2,-1],[3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]]]",10,1,9,21,"(-2, 1)",bridge,bridge_fork,three-axis,1c81aab59176cf24600cd05e75adfc787a3bb919,1,1,21,9,"{""1"":2,""2"":2,""3"":5}",2,2,9,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 9, 21, 2, 2, 5, 1)",9040fa00a806d23c3a49c486a63cd2b1b120f03a,1,34,9,"{""A"":10,""D"":1,""M"":2,""O"":21}",1,12,0.08333333333333333,34,2,60,26,"(8, 8, 8)",8,"((9, 7, 3, 3, 3, 3, 3, 2, 1), (9, 4, 4, 3, 3, 3, 3, 3, 2), (8, 8, 3, 3, 3, 3, 2, 2, 2))","(18, 18, 17, 17, 13, 13)",1,0,1,96,disk,"(2, 1, 0, 26, '(8, 8, 8)', (18, 18, 17, 17, 13, 13), ((9, 7, 3, 3, 3, 3, 3, 2, 1), (9, 4, 4, 3, 3, 3, 3, 3, 2), (8, 8, 3, 3, 3, 3, 2, 2, 2)))"
T_0052,E000000053,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-3,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,3],[-4,2]],[[1,-3],[2,-4]],[[-5,-1],[-4,-1],[-3,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-1],[2,-1],[3,-1]]]",10,1,9,21,"(-5, 1)",kink,kink_bridge,three-axis,122b9736a8e9dc721a553b6098e98079638d306b,1,1,21,9,"{""1"":2,""2"":2,""3"":5}",2,2,9,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,1.575e-17","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 9, 21, 2, 2, 5, 1)",9040fa00a806d23c3a49c486a63cd2b1b120f03a,1,34,9,"{""A"":10,""D"":1,""M"":2,""O"":21}",1,12,0.08333333333333333,34,2,65,31,"(9, 8, 8)",9,"((9, 8, 3, 3, 3, 3, 2, 2, 1), (9, 7, 3, 3, 3, 3, 2, 2, 2), (8, 4, 4, 3, 3, 3, 3, 3, 2, 1))","(18, 18, 17, 17, 13, 13)",1,0,1,96,disk,"(2, 1, 0, 31, '(9, 8, 8)', (18, 18, 17, 17, 13, 13), ((9, 8, 3, 3, 3, 3, 2, 2, 1), (9, 7, 3, 3, 3, 3, 2, 2, 2), (8, 4, 4, 3, 3, 3, 3, 3, 2, 1)))"
T_0054,E000000055,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-4,2],[-3,1]],[[2,-4],[3,-5]],[[-5,-1],[-4,-1],[-3,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-1],[2,-1],[3,-1]]]",10,1,9,21,"(-4, 1)",kink,kink_bridge,three-axis,3062ff0d34c2f0e18765c4b71c29e02984d6640f,1,1,21,9,"{""1"":2,""2"":2,""3"":5}",2,2,9,-1,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 9, 21, 2, 2, 5, 1)",9040fa00a806d23c3a49c486a63cd2b1b120f03a,1,34,9,"{""A"":10,""D"":1,""M"":2,""O"":21}",1,12,0.08333333333333333,34,2,65,31,"(9, 8, 8)",9,"((9, 8, 3, 3, 3, 2, 2, 2, 2), (9, 7, 3, 3, 3, 3, 3, 2, 1), (8, 4, 4, 3, 3, 3, 3, 3, 2, 1))","(18, 18, 17, 17, 13, 13)",1,0,1,96,disk,"(2, 1, 0, 31, '(9, 8, 8)', (18, 18, 17, 17, 13, 13), ((9, 8, 3, 3, 3, 2, 2, 2, 2), (9, 7, 3, 3, 3, 3, 3, 2, 1), (8, 4, 4, 3, 3, 3, 3, 3, 2, 1)))"
T_0080,E000000081,proto,9,7,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-3,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-5,3],[-4,2]],[[-4,-1],[-3,-1]],[[1,-3],[2,-4]],[[2,-1],[3,-1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]]]",11,1,9,19,"(-4, 2)",kink,kink_bridge,three-axis,d3587aaac5797c6b238e8faa1af4a544693adcad,1,1,19,9,"{""1"":2,""2"":4,""3"":3}",2,4,9,432,0.0,"-1.11e-16,-1.11e-16,-1.11e-16,0,0,0,0,0","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 9, 19, 2, 4, 3, 1)",a9a236adde449f5a73b2cbd42a5593de43325f0e,1,33,9,"{""A"":11,""D"":1,""M"":2,""O"":19}",1,12,0.08333333333333333,33,2,60,27,"(8, 8, 8)",8,"((9, 7, 3, 3, 3, 3, 2, 2, 1), (8, 8, 3, 3, 3, 3, 2, 2, 1), (8, 4, 4, 4, 3, 3, 3, 3, 1))","(17, 17, 16, 16, 13, 13)",1,0,1,92,disk,"(2, 1, 0, 27, '(8, 8, 8)', (17, 17, 16, 16, 13, 13), ((9, 7, 3, 3, 3, 3, 2, 2, 1), (8, 8, 3, 3, 3, 3, 2, 2, 1), (8, 4, 4, 4, 3, 3, 3, 3, 1)))"
T_0084,E000000085,proto,9,7,1,"[[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[1,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,-1],[-4,-1],[-3,-1]],[[-5,3],[-4,2],[-3,1]],[[-2,1],[-2,2],[-2,3]],[[0,-5],[0,-4],[0,-3]],[[0,1],[0,2],[0,3]],[[1,-3],[2,-4],[3,-5]],[[1,-1],[2,-1],[3,-1]]]",10,1,9,23,"(-1, 0)",adjacent,adjacent,three-axis,99f267cb78c55d9a16f89ac911db43edc2fb3cbe,1,1,23,9,"{""1"":2,""3"":7}",2,0,9,-1,0.0,"-4.996e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,-1.11e-16,0,1.665e-16","{""adversarial"":1}",1,0.0,0.693147,reservoir,"(9, 7, 9, 23, 2, 0, 7, 1)",f7e106a863b8915550fed224002301ffb7229e61,1,36,9,"{""A"":10,""D"":1,""M"":2,""O"":23}",1,12,0.08333333333333333,36,2,65,29,"(9, 8, 8)",9,"((9, 8, 4, 3, 3, 3, 2, 2, 2), (9, 7, 4, 3, 3, 3, 3, 2, 2), (9, 4, 4, 4, 3, 3, 3, 3, 2, 1))","(18, 18, 17, 17, 14, 14)",1,0,1,98,disk,"(2, 1, 0, 29, '(9, 8, 8)', (18, 18, 17, 17, 14, 14), ((9, 8, 4, 3, 3, 3, 2, 2, 2), (9, 7, 4, 3, 3, 3, 3, 2, 2), (9, 4, 4, 4, 3, 3, 3, 3, 2, 1)))"
