template_id,source_event_id,kind,tau,pressure,terminal,attacker_stones,defender_stones,move_stones,obligation_edges,num_attacker_stones,num_defender_stones,num_obligations,num_obligation_vertices,pair_shape,shape_kind,family,line_axis_support,canonical_signature,frequency,automorphism_group_size,number_of_vertices,number_of_edges,edge_size_histogram,singleton_count,pair_edge_count,transversal_number_tau,number_of_minimum_transversals,intersection_graph_density,laplacian_spectrum,source_counts,source_span,source_entropy,generality_index,channel_label,integer_fingerprint
T_0122,E000000123,proto,6,4,0,"[[0,-2],[0,-1],[0,1],[1,-1],[1,1],[3,-5],[3,1]]",[],"[[-1,-1],[0,-3]]","[[[0,-4],[0,0]],[[0,0],[0,2]],[[-4,-1],[-3,-1],[-2,-1]],[[-3,-1],[-2,-1],[2,-1]],[[-2,-1],[2,-1],[3,-1]],[[-2,0],[1,-3],[2,-4]],[[-2,1],[-1,1],[2,1]],[[-1,1],[2,1],[4,1]],[[0,-6],[0,-5],[0,-4]],[[1,-3],[2,-4],[4,-6]],[[2,-1],[3,-1],[4,-1]],[[2,1],[4,1],[5,1]]]",7,0,12,20,"(-2, 1)",bridge,bridge_fork,three-axis,a504b516414bc59405d3b511a26aedef1763445b,1,1,20,12,"{""2"":2,""3"":10}",0,2,6,48,0.16666666666666666,"-8.869e-16,-2.662e-16,2.054e-16,1.415e-15,0.5188,1.326,1.697,2","{""rail"":1}",1,0.0,0.693147,reservoir,"(6, 4, 12, 20, 0, 2, 10, 1)"
T_0125,E000000126,proto,6,4,0,"[[-1,2],[0,0],[0,1],[1,1],[3,1],[3,2]]",[],"[[-1,3],[0,2]]","[[[-4,6],[-3,5],[-2,4]],[[-3,5],[-2,4],[2,0]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-2,4],[2,0],[3,-1]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,2],[2,2],[4,2]],[[2,0],[3,-1],[4,-2]],[[2,1],[4,1],[5,1]]]",6,0,13,21,"(-1, 0)",adjacent,adjacent,three-axis,e00d6b161a777501e0c6815168e085ab3f765a8f,1,1,21,13,"{""3"":13}",0,0,6,72,0.1794871794871795,"-1.07e-15,-2.814e-16,2.415e-16,6.416e-16,1.326,1.326,1.697,2","{""rail"":1}",1,0.0,0.693147,reservoir,"(6, 4, 13, 21, 0, 0, 13, 1)"
T_0135,E000000136,proto,6,4,0,"[[-1,2],[0,0],[0,1],[1,1],[3,1],[3,2]]",[],"[[0,2],[2,0]]","[[[-3,5],[-2,4],[-1,3]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-2,4],[-1,3],[3,-1]],[[-1,1],[2,1],[4,1]],[[-1,3],[3,-1],[4,-2]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]],[[3,-1],[4,-2],[5,-3]]]",6,0,13,21,"(-2, 0)",rail,rail_ladder,three-axis,a3a02d8a536dd639e6e15382b7d9d58989d63810,1,1,21,13,"{""3"":13}",0,0,6,72,0.1794871794871795,"3.724e-16,4.851e-16,1.047e-15,1.485e-15,1.326,1.326,1.697,2","{""rail"":1}",1,0.0,0.693147,reservoir,"(6, 4, 13, 21, 0, 0, 13, 1)"
T_0150,E000000151,proto,6,4,0,"[[-1,2],[0,-2],[0,1],[0,5],[1,-2],[1,1],[3,1],[3,2]]",[],"[[0,2],[4,-2]]","[[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,-2],[2,-2],[3,-2]],[[-1,1],[2,1],[4,1]],[[-1,3],[2,0],[3,-1]],[[0,-3],[0,-1],[0,0]],[[0,-1],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[1,2],[2,2],[4,2]],[[2,-2],[3,-2],[5,-2]],[[2,0],[3,-1],[5,-3]],[[2,1],[4,1],[5,1]]]",8,0,13,23,"(-4, 0)",rail,rail_ladder,three-axis,1907a6270673732ce4ac6518fe2f597819d4b82d,1,1,23,13,"{""3"":13}",0,0,6,48,0.14102564102564102,"-1.022e-15,-6.264e-16,-6.476e-17,2.439e-16,7.276e-16,1.326,1.697,2","{""rail"":1}",1,0.0,0.693147,reservoir,"(6, 4, 13, 23, 0, 0, 13, 1)"
T_0261,E000000266,proto,6,4,0,"[[-2,2],[-2,3],[-2,4],[-1,4]]",[],"[[-3,4],[-1,2]]","[[[-6,4],[-5,4],[-4,4]],[[-6,7],[-5,6],[-4,5]],[[-5,4],[-4,4],[0,4]],[[-5,6],[-4,5],[0,1]],[[-4,4],[0,4],[1,4]],[[-4,5],[0,1],[1,0]],[[-2,-1],[-2,0],[-2,1]],[[-2,0],[-2,1],[-2,5]],[[-2,1],[-2,5],[-2,6]],[[-2,5],[-2,6],[-2,7]],[[0,1],[1,0],[2,-1]],[[0,4],[1,4],[2,4]]]",4,0,12,18,"(-2, 0)",rail,rail_ladder,three-axis,efed66d2fe9138fa25df075c99b56133eade0b02,1,1,18,12,"{""3"":12}",0,0,6,216,0.22727272727272727,"-1.243e-15,-1.804e-16,1.239e-15,1.326,1.326,1.326,3,3","{""selfplay"":1}",1,0.0,0.693147,reservoir,"(6, 4, 12, 18, 0, 0, 12, 1)"
T_0047,E000000048,exact,5,3,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,1],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[0,-4],[0,-3]],[[0,-3],[0,2]],[[0,2],[0,3]],[[1,-1],[3,-1]]]",10,0,7,9,"(-2, 1)",bridge,bridge_fork,three-axis,e2b59660eba5f04fe7b413b03fdc89e6d77a54a4,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"-4.426e-16,0,0,3.925e-17,0.5858,1,2,3","{""adversarial"":1}",1,0.0,0.693147,source-local,"(5, 3, 7, 9, 2, 5, 0, 1)"
T_0051,E000000052,exact,5,3,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[-3,1],[2,0]]","[[[-4,0]],[[3,0]],[[-5,3],[-4,2]],[[-4,2],[1,-3]],[[-3,-1],[1,-1]],[[1,-3],[2,-4]],[[1,-1],[3,-1]]]",10,0,7,9,"(-5, 1)",kink,kink_bridge,three-axis,98867a44a968de24483261dc64c09bf0b2b5b317,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"-4.441e-16,0,0,5.045e-17,0.5858,1,2,3","{""adversarial"":1}",1,0.0,0.693147,source-local,"(5, 3, 7, 9, 2, 5, 0, 1)"
T_0053,E000000054,exact,5,3,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[1,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-4,2],[-3,1]],[[-3,-1],[1,-1]],[[-3,1],[2,-4]],[[1,-1],[3,-1]],[[2,-4],[3,-5]]]",10,0,7,9,"(-4, 1)",kink,kink_bridge,three-axis,fc635454e326e6878eccf3dc38a5ad7d379c3f0e,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"0,0,3.925e-17,5.045e-17,0.5858,1,2,3","{""adversarial"":1}",1,0.0,0.693147,source-local,"(5, 3, 7, 9, 2, 5, 0, 1)"
T_0055,E000000056,exact,5,3,1,"[[-3,0],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-2],[0,-1],[0,0],[1,0],[2,-1]]",[],"[[0,-3],[2,0]]","[[[-4,0]],[[3,0]],[[-3,-1],[1,-1]],[[0,-5],[0,-4]],[[0,-4],[0,1]],[[0,1],[0,2]],[[1,-1],[3,-1]]]",10,0,7,9,"(-5, 2)",kink,kink_bridge,three-axis,6ba0f1a59a739327fd3eaadac1c85bc2df1e4d86,1,1,9,7,"{""1"":2,""2"":5}",2,5,5,3,0.14285714285714285,"-4.426e-16,0,0,3.925e-17,0.5858,1,2,3","{""adversarial"":1}",1,0.0,0.693147,source-local,"(5, 3, 7, 9, 2, 5, 0, 1)"
T_0057,E000000058,exact,5,3,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-2,1],[1,-1]]","[[[-5,0]],[[2,0]],[[-4,-1],[-3,-1]],[[-3,-1],[2,-1]],[[-2,2],[-2,3]],[[2,-1],[3,-1]]]",10,1,6,8,"(-3, 1)",kink,kink_bridge,three-axis,05c9a946c861681c3a87f6a7c50e50532782cdb9,1,1,8,6,"{""1"":2,""2"":4}",2,4,5,6,0.13333333333333333,"0,0,0,5.045e-17,0.5858,2,2,3.414","{""adversarial"":1}",1,0.0,0.693147,source-local,"(5, 3, 6, 8, 2, 4, 0, 1)"
T_0069,E000000070,exact,5,3,1,"[[-4,0],[-3,0],[-2,-2],[-2,-1],[-2,0],[-1,-1],[-1,0],[0,-1],[0,0],[1,0]]","[[-2,-3]]","[[-3,-1],[-2,1]]","[[[-5,0]],[[2,0]],[[-5,-1],[-4,-1]],[[-4,-1],[1,-1]],[[-2,2],[-2,3]],[[1,-1],[2,-1]]]",10,1,6,8,"(-3, 1)",kink,kink_bridge,three-axis,b66aacc0ace9aa4ead81edbdab2360446db3b5bd,1,1,8,6,"{""1"":2,""2"":4}",2,4,5,6,0.13333333333333333,"0,0,0,5.045e-17,0.5858,2,2,3.414","{""adversarial"":1}",1,0.0,0.693147,source-local,"(5, 3, 6, 8, 2, 4, 0, 1)"
T_0107,E000000108,proto,5,3,0,"[[0,0],[0,1],[1,-2],[1,-1],[1,1],[3,1]]","[[5,-2]]","[[0,-3],[2,-2]]","[[[-3,3],[-2,2],[-1,1]],[[-2,1],[-1,1],[2,1]],[[-2,2],[-1,1],[3,-3]],[[-1,1],[2,1],[4,1]],[[-1,1],[3,-3],[4,-4]],[[0,-4],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,2]],[[1,-4],[1,-3],[1,0]],[[1,-3],[1,0],[1,2]],[[1,0],[1,2],[1,3]],[[2,1],[4,1],[5,1]],[[3,-3],[4,-4],[5,-5]]]",6,1,12,19,"(-3, 1)",kink,kink_bridge,three-axis,9d191c6b6bc862675f4614d7bafbf7cf2838db16,1,1,19,12,"{""3"":12}",0,0,5,24,0.2727272727272727,"-4.675e-16,2.982e-16,9.238e-16,0.85,1.409,1.697,1.867,2","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 12, 19, 0, 0, 12, 1)"
T_0108,E000000109,proto,5,3,0,"[[-1,2],[0,0],[0,1],[3,1],[3,2]]",[],"[[-2,3],[0,2]]","[[[-5,6],[-4,5],[-3,4]],[[-4,5],[-3,4],[1,0]],[[-3,4],[1,0],[2,-1]],[[-2,2],[1,2],[2,2]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,0],[2,-1],[3,-2]],[[1,2],[2,2],[4,2]]]",5,0,10,16,"(-2, 1)",bridge,bridge_fork,three-axis,b69502078991d3eceac638cc93ffba2344ff4d36,1,1,16,10,"{""3"":10}",0,0,5,72,0.24444444444444444,"-2.096e-15,3.186e-16,3.667e-16,1.326,1.326,2,3,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 10, 16, 0, 0, 10, 1)"
T_0110,E000000111,proto,5,3,0,"[[0,-1],[0,1],[0,5],[1,-2],[1,1],[3,1],[3,2]]",[],"[[0,2],[2,-3]]","[[[-3,2],[-2,1],[-1,0]],[[-2,1],[-1,0],[3,-4]],[[-2,1],[-1,1],[2,1]],[[-1,0],[3,-4],[4,-5]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,0]],[[0,-2],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[2,1],[4,1],[5,1]],[[3,-4],[4,-5],[5,-6]]]",7,0,11,16,"(-5, 2)",kink,kink_bridge,three-axis,5690b97356f674dbea59442ce5ce711eaa83dbd7,1,1,16,11,"{""3"":11}",0,0,5,48,0.2727272727272727,"2.722e-16,9.202e-16,0.4795,1.326,1.457,2.533,3,3.14","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 11, 16, 0, 0, 11, 1)"
T_0111,E000000112,proto,5,3,0,"[[0,0],[0,1],[0,5],[1,-2],[1,-1],[1,1],[3,-5],[3,1]]",[],"[[0,-3],[1,-3]]","[[[1,-4],[1,0]],[[1,0],[1,2]],[[-2,1],[-1,1],[2,1]],[[-1,1],[2,1],[4,1]],[[0,-4],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,2]],[[0,2],[0,3],[0,4]],[[1,-6],[1,-5],[1,-4]],[[2,1],[4,1],[5,1]]]",8,0,9,16,"(-1, 0)",adjacent,adjacent,three-axis,d09d6c455aac7607fa5fe17c7d948504079e4b48,1,1,16,9,"{""2"":2,""3"":7}",0,2,5,28,0.19444444444444445,"-1.628e-15,2.735e-16,8.112e-16,0.5188,0.7639,1.697,2.311,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 9, 16, 0, 2, 7, 1)"
T_0115,E000000116,proto,5,3,0,"[[0,-2],[0,0],[0,1],[1,-2],[1,-1]]",[],"[[2,-2],[2,1]]","[[[-3,-2],[-2,-2],[-1,-2]],[[-3,3],[-2,2],[-1,1]],[[-2,-2],[-1,-2],[3,-2]],[[-2,2],[-1,1],[3,-3]],[[-1,-2],[3,-2],[4,-2]],[[-1,1],[3,-3],[4,-4]],[[0,-4],[0,-3],[0,-1]],[[0,-3],[0,-1],[0,2]],[[0,-1],[0,2],[0,3]],[[3,-3],[4,-4],[5,-5]],[[3,-2],[4,-2],[5,-2]]]",5,0,11,17,"(-3, 0)",rail,rail_ladder,three-axis,30f7f627f76ec74e3368a4ac66c9011c09b39449,1,1,17,11,"{""3"":11}",0,0,5,36,0.23636363636363636,"-1.759e-15,-9.305e-16,-9.81e-17,1.326,1.326,1.697,3,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 11, 17, 0, 0, 11, 1)"
T_0118,E000000119,proto,5,3,0,"[[-1,2],[0,0],[0,1],[1,1],[3,1],[3,2]]",[],"[[0,2],[3,0]]","[[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]],[[3,-3],[3,-2],[3,-1]],[[3,-2],[3,-1],[3,3]],[[3,-1],[3,3],[3,4]]]",6,0,12,20,"(-3, 1)",kink,kink_bridge,three-axis,ff1e53f3679c2aebf9bdcf25c4c771c5654599fa,1,1,20,12,"{""3"":12}",0,0,5,12,0.18181818181818182,"-1.738e-15,-6.464e-16,-5.842e-16,1.315e-16,1.326,1.697,1.697,2","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 12, 20, 0, 0, 12, 1)"
T_0121,E000000122,proto,5,3,0,"[[-1,2],[0,0],[0,1],[1,1],[3,1]]",[],"[[-2,2],[0,2]]","[[[-5,2],[-4,2],[-3,2]],[[-4,2],[-3,2],[1,2]],[[-3,2],[1,2],[2,2]],[[-2,1],[-1,1],[2,1]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,2],[2,2],[3,2]],[[2,1],[4,1],[5,1]]]",5,0,11,17,"(-2, 0)",rail,rail_ladder,three-axis,cd082ce480dbcec9ba4e64b88f6f3f2fce914c93,1,1,17,11,"{""3"":11}",0,0,5,36,0.23636363636363636,"-3.227e-16,-1.004e-16,1.89e-16,1.326,1.326,1.697,3,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 11, 17, 0, 0, 11, 1)"
T_0124,E000000125,proto,5,3,0,"[[-1,2],[0,0],[0,1],[1,1],[3,1]]",[],"[[0,2],[1,2]]","[[[-4,2],[-3,2],[-2,2]],[[-3,2],[-2,2],[2,2]],[[-2,1],[-1,1],[2,1]],[[-2,2],[2,2],[3,2]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[2,1],[4,1],[5,1]],[[2,2],[3,2],[4,2]]]",5,0,11,17,"(-1, 0)",adjacent,adjacent,three-axis,b38315daffd6b714dffbc58b267284a548070637,1,1,17,11,"{""3"":11}",0,0,5,36,0.23636363636363636,"-1.714e-15,-1.208e-15,-6.253e-16,1.326,1.326,1.697,3,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 11, 17, 0, 0, 11, 1)"
T_0126,E000000127,proto,5,3,0,"[[0,-1],[0,0],[0,1],[1,-1],[1,1],[3,1]]",[],"[[0,-3],[2,-1]]","[[[0,-4],[0,-2]],[[0,-2],[0,2]],[[-3,-1],[-2,-1],[-1,-1]],[[-2,-1],[-1,-1],[3,-1]],[[-2,1],[-1,1],[2,1]],[[-1,-1],[3,-1],[4,-1]],[[-1,1],[2,1],[4,1]],[[0,2],[0,3],[0,4]],[[2,1],[4,1],[5,1]],[[3,-1],[4,-1],[5,-1]]]",6,0,10,16,"(-4, 2)",kink,kink_bridge,three-axis,943087b07593cb59336321be6c476bd0b9866488,1,1,16,10,"{""2"":2,""3"":8}",0,2,5,24,0.2222222222222222,"-9.829e-16,-6.57e-16,-2.487e-16,0.5188,1.326,1.697,2.311,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 10, 16, 0, 2, 8, 1)"
T_0127,E000000128,proto,5,3,0,"[[0,-2],[0,0],[0,1],[0,5],[1,-2],[1,1],[3,1]]",[],"[[-1,-2],[0,-3]]","[[[0,-4],[0,-1]],[[0,-1],[0,2]],[[-4,-2],[-3,-2],[-2,-2]],[[-3,-2],[-2,-2],[2,-2]],[[-2,-2],[2,-2],[3,-2]],[[-2,1],[-1,1],[2,1]],[[-1,1],[2,1],[4,1]],[[0,2],[0,3],[0,4]],[[2,-2],[3,-2],[4,-2]],[[2,1],[4,1],[5,1]]]",7,0,10,16,"(-1, 0)",adjacent,adjacent,three-axis,7c95925b1896acf1755c0155a45b16699249be95,1,1,16,10,"{""2"":2,""3"":8}",0,2,5,24,0.2222222222222222,"-1e-15,4.431e-16,7.656e-16,0.5188,1.326,1.697,2.311,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 10, 16, 0, 2, 8, 1)"
T_0134,E000000135,proto,5,3,0,"[[0,-2],[0,0],[0,1],[0,5],[1,-2],[1,-1],[3,-5]]",[],"[[1,-3],[2,1]]","[[[-2,0],[-1,-1],[2,-4]],[[-1,-1],[2,-4],[4,-6]],[[0,-4],[0,-3],[0,-1]],[[0,-3],[0,-1],[0,2]],[[0,-1],[0,2],[0,3]],[[0,2],[0,3],[0,4]],[[1,-6],[1,-5],[1,-4]],[[1,-5],[1,-4],[1,0]],[[1,-4],[1,0],[1,1]],[[1,0],[1,1],[1,2]],[[2,-4],[4,-6],[5,-7]]]",7,0,11,17,"(-5, 1)",kink,kink_bridge,three-axis,dcf34f9b3d441bfb5fe8de3fc238809212a0d9ec,1,1,17,11,"{""3"":11}",0,0,5,36,0.23636363636363636,"-1.551e-15,5.852e-16,2.758e-15,1.326,1.326,1.697,3,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 11, 17, 0, 0, 11, 1)"
T_0137,E000000138,proto,5,3,0,"[[-1,2],[0,-1],[0,1],[0,5],[1,-2],[1,1],[3,1],[3,2]]",[],"[[0,2],[3,-4]]","[[[-2,1],[-1,0],[2,-3]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,0],[2,-3],[4,-5]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,0]],[[0,-2],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[1,2],[2,2],[4,2]],[[2,-3],[4,-5],[5,-6]],[[2,1],[4,1],[5,1]]]",8,0,12,19,"(-6, 3)",kink,kink_bridge,three-axis,7638218fde1775b3849b42452daf7f41cdc8ff9e,1,1,19,12,"{""3"":12}",0,0,5,12,0.19696969696969696,"-1.318e-16,5.689e-16,8.848e-16,0.4222,1.326,2,2.101,2.661","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 12, 19, 0, 0, 12, 1)"
T_0139,E000000140,proto,5,3,0,"[[-1,2],[0,0],[0,1],[1,1],[3,1],[3,2]]",[],"[[-3,2],[0,2]]","[[[-5,2],[-4,2],[-2,2]],[[-4,2],[-2,2],[1,2]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]]]",6,0,11,17,"(-3, 0)",rail,rail_ladder,three-axis,a6eef963b51063d3069c392dcad903cc6f15c1df,1,1,17,11,"{""3"":11}",0,0,5,36,0.23636363636363636,"-1.06e-15,-6.419e-16,7.355e-16,1.326,1.326,1.697,3,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 11, 17, 0, 0, 11, 1)"
T_0140,E000000141,proto,5,3,0,"[[-1,2],[0,0],[0,1],[1,1],[3,1],[3,2]]",[],"[[-3,4],[0,2]]","[[[-5,6],[-4,5],[-2,3]],[[-4,5],[-2,3],[1,0]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-2,3],[1,0],[2,-1]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]]]",6,0,12,20,"(-3, 1)",kink,kink_bridge,three-axis,8c8cba78b52755d221e3826720881ca6b9d16aa1,1,1,20,12,"{""3"":12}",0,0,5,12,0.18181818181818182,"-3.943e-16,-3.257e-16,3.726e-16,1.118e-15,1.326,1.697,1.697,2","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 12, 20, 0, 0, 12, 1)"
T_0141,E000000142,proto,5,3,0,"[[-1,2],[0,-2],[0,1],[0,5],[1,1],[3,-5],[3,1],[3,2]]",[],"[[-2,0],[0,2]]","[[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,-1],[1,-3],[2,-4]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-1],[0,0]],[[0,-1],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]]]",8,0,10,18,"(-4, 2)",kink,kink_bridge,three-axis,8b6c510482e1acff15631c19c43cf8268ed114c3,1,1,18,10,"{""3"":10}",0,0,5,36,0.2,"-6.873e-16,-2.562e-16,6.135e-17,4.233e-16,1.326,1.697,2,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 10, 18, 0, 0, 10, 1)"
T_0145,E000000146,proto,5,3,0,"[[-1,2],[0,-2],[0,1],[0,5],[1,1],[3,-5],[3,1],[3,2]]",[],"[[0,2],[2,-4]]","[[[-2,0],[-1,-1],[1,-3]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,-1],[1,-3],[4,-6]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-1],[0,0]],[[0,-1],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[1,-3],[4,-6],[5,-7]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]]]",8,0,12,20,"(-6, 2)",kink,kink_bridge,three-axis,13648276bf66bbb436ff2b8eed50db662e6e1763,1,1,20,12,"{""3"":12}",0,0,5,12,0.18181818181818182,"-1.249e-15,9.698e-17,1.895e-16,1.273e-15,1.326,1.697,1.697,2","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 12, 20, 0, 0, 12, 1)"
T_0151,E000000152,proto,5,3,0,"[[-1,2],[0,-1],[0,1],[0,5],[1,-1],[1,1],[3,1],[3,2]]",[],"[[0,2],[4,-1]]","[[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,-1],[2,-1],[3,-1]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,0]],[[0,-2],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[1,2],[2,2],[4,2]],[[2,-1],[3,-1],[5,-1]],[[2,1],[4,1],[5,1]]]",8,0,11,19,"(-4, 1)",kink,kink_bridge,three-axis,9a7e9795fcf76a89498afe57b55a0ea2ec22cdba,1,1,19,11,"{""3"":11}",0,0,5,24,0.18181818181818182,"-7.867e-16,-4.461e-16,-1.33e-16,2.311e-16,1.326,1.697,2,2","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 11, 19, 0, 0, 11, 1)"
T_0152,E000000153,proto,5,3,0,"[[-1,2],[0,0],[0,1],[1,1],[3,1],[3,2]]",[],"[[0,2],[3,-3]]","[[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,-1]],[[0,-2],[0,-1],[0,3]],[[0,-1],[0,3],[0,4]],[[0,3],[0,4],[0,5]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]],[[3,-2],[3,-1],[3,0]]]",6,0,10,18,"(-5, 2)",kink,kink_bridge,three-axis,d968c773f18092ce90232bc532a30110f5a44922,1,1,18,10,"{""3"":10}",0,0,5,36,0.2,"-1.195e-15,7.114e-16,1.827e-15,2.15e-15,1.326,1.697,2,3","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 10, 18, 0, 0, 10, 1)"
T_0153,E000000154,proto,5,3,0,"[[-1,2],[0,-1],[0,1],[0,5],[1,-1],[1,1],[3,1],[3,2]]",[],"[[-2,-1],[0,2]]","[[[-4,-1],[-3,-1],[-1,-1]],[[-3,-1],[-1,-1],[2,-1]],[[-2,1],[-1,1],[2,1]],[[-2,2],[1,2],[2,2]],[[-1,-1],[2,-1],[3,-1]],[[-1,1],[2,1],[4,1]],[[0,-3],[0,-2],[0,0]],[[0,-2],[0,0],[0,3]],[[0,0],[0,3],[0,4]],[[0,3],[0,4],[0,6]],[[1,2],[2,2],[4,2]],[[2,1],[4,1],[5,1]]]",8,0,12,20,"(-5, 2)",kink,kink_bridge,three-axis,d88a8a3732277b2c96b1203d02938f758e1f51bc,1,1,20,12,"{""3"":12}",0,0,5,12,0.18181818181818182,"-2.685e-16,5.206e-17,2.111e-16,2.166e-15,1.326,1.697,1.697,2","{""rail"":1}",1,0.0,0.693147,source-local,"(5, 3, 12, 20, 0, 0, 12, 1)"
