template_id,canonical_signature,abstract_incidence_signature,kind,family,tau,pressure,num_obligations,is_abstract_atom,contained_abstract_atom_count,contained_abstract_atoms
T_0022,b2cde5ff22dad9d27cd89e028d6870df77dcb63d,e5fb991731585e2e32de37b75ba9513c4ec703b4,proto,kink_bridge,3,1,3,0,0,[]
T_0023,d7e1f829ea939f79fa560f3f660367c356ec5abb,3b75d589ff8382ec03a8e3ec0bb6359d15f1f95b,proto,kink_bridge,3,1,3,0,0,[]
T_0024,84076871231e6b5bd1f724e3e56e0ef48f8e639a,20d7b2d71016036966527515dd444d7d11577528,proto,rail_ladder,3,1,3,0,0,[]
T_0025,1c9f5953a998b33654d16ced55d5f24bb9bfe29b,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0026,433ac2464dac04f511bf1a078d39e110c8025b15,efbc4e63e81bc17771a5be6fe8f4d042627827da,proto,rail_ladder,3,1,3,0,0,[]
T_0027,8d7fd4431ce0e14e910a626f105bfea3d01f4104,e5fb991731585e2e32de37b75ba9513c4ec703b4,proto,kink_bridge,3,1,3,0,0,[]
T_0028,90be297fea2947229927c26c43a271cdd223550c,4148a1420dd31fd66d77fb89b14facc551bc6330,proto,rail_ladder,3,1,3,0,0,[]
T_0029,1e099b282ea972370047f4548deafba45252ecc4,4148a1420dd31fd66d77fb89b14facc551bc6330,proto,kink_bridge,3,1,3,0,0,[]
T_0030,a18d4f0f433772b7922410b497b023c94c4c33d9,85b1a843834bcffa0d1ded6cc7f54e6e1d0b9547,proto,rail_ladder,3,1,3,0,0,[]
T_0032,b071ed0000294800d7e8085114ddfeca95d1b545,4148a1420dd31fd66d77fb89b14facc551bc6330,proto,adjacent,3,1,3,0,0,[]
T_0033,d81ac3317a14ae93e6fe7f20501f66d62afe0803,aff2d481d2fbae7622b0fb20515c610c8f8e41ac,proto,rail_ladder,3,1,3,0,0,[]
T_0034,1fcd8bd095027affd447e5ef17ff463a870d7866,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0035,28c4a412474db71ae8348a55437f685ee7b62363,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0036,11e39522a15f6343c1d43b83db3d0c95491da55d,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0037,29ccb8292cadec61a972176ba5c3592aca82b12e,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0039,b8480364c82fb03fb7a7ddf6ce1798fa80743b93,c62cc1d3b3a1a6031c5ce386ffcbc2ab6013e505,proto,adjacent,3,1,3,0,0,[]
T_0040,2a604f1678bd08ffd9386c3416f599c2e134155b,85b1a843834bcffa0d1ded6cc7f54e6e1d0b9547,proto,rail_ladder,3,1,3,0,0,[]
T_0049,d5e3dae0ca0559f03ca9e058fb611b27f14d2baf,a16aff3ee41b03204619ae158a6dc786e70df875,exact,kink_bridge,3,1,3,0,0,[]
T_0063,2efa040576094502b3c175ccc660cfe73509e216,a16aff3ee41b03204619ae158a6dc786e70df875,exact,kink_bridge,3,1,3,0,0,[]
T_0065,75de7a86e97803775b335452161db40bfcb40f5e,a16aff3ee41b03204619ae158a6dc786e70df875,exact,kink_bridge,3,1,3,0,0,[]
T_0067,e928edcb2b888ef69977a2bfce37751d7e92cf7b,a16aff3ee41b03204619ae158a6dc786e70df875,exact,kink_bridge,3,1,3,0,0,[]
T_0071,d06b4f4d03157d0ac80110368d6174bdff48e238,a16aff3ee41b03204619ae158a6dc786e70df875,exact,bridge_fork,3,1,3,0,0,[]
T_0081,c400001f321a7535a5c712ed9ffbc4a50e94fb56,a16aff3ee41b03204619ae158a6dc786e70df875,exact,kink_bridge,3,1,3,0,0,[]
T_0083,6b704124efafe35ea674b015734387eaf69a6dc3,a16aff3ee41b03204619ae158a6dc786e70df875,exact,adjacent,3,1,3,0,0,[]
T_0085,ec521e2c7e153e6bb8cd89202ddc3a575e1ef349,72eb931106be5214b5d6c6f2c3d2ddcb28b0de9e,exact,adjacent,3,1,3,0,0,[]
T_0087,1a863e3342ece3ea301b42b29b58098c49202356,a16aff3ee41b03204619ae158a6dc786e70df875,exact,rail,3,1,3,1,0,[]
T_0099,34f5e7cd2604f4e2e21a256aa745b6ec25f1ea38,a16aff3ee41b03204619ae158a6dc786e70df875,exact,kink_bridge,3,1,3,0,0,[]
T_0102,fd3f569d67450a80879434c2a89c87329c5bfc7e,cae7b51c5f86dc4ba9f070f6e458298cbba72d4e,exact,bridge_fork,3,1,3,0,0,[]
T_0105,9dc79919b2c3d41f785c44c8eefbd7b1a495d268,e97f22be8e27ba3930c92391389cfa730f6a7c30,exact,kink_bridge,3,1,3,0,0,[]
T_0106,5e9ed1c26dc65b120f5ff3afe52f10c4906e202d,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0114,33519537a9611bc311cf62ffb4dfdb9ece02e5b3,f07ce4b4033a6c4771ca212d7c7d98ebdcc39789,exact,rail_ladder,3,1,3,1,0,[]
T_0120,02771a31df24fdde0f2dd10fb27418e4914f703b,e97f22be8e27ba3930c92391389cfa730f6a7c30,exact,rail_ladder,3,1,3,1,0,[]
T_0123,749888202948a3f0b1e7c60707d9560628f83ea9,e97f22be8e27ba3930c92391389cfa730f6a7c30,exact,adjacent,3,1,3,0,0,[]
T_0128,d64d9d28cacd77f1ce6128345701182da857bf8a,e97f22be8e27ba3930c92391389cfa730f6a7c30,exact,rail_ladder,3,1,3,0,0,[]
T_0131,e4b6e6baaaaf2b13480fa4aa6e6c5adaa71ac5a8,f07ce4b4033a6c4771ca212d7c7d98ebdcc39789,exact,kink_bridge,3,1,3,0,0,[]
T_0133,4214a2dd234465f5be0ffdfd3bdd410d338b795d,f07ce4b4033a6c4771ca212d7c7d98ebdcc39789,exact,kink_bridge,3,1,3,0,0,[]
T_0136,6310bc4542c07a45c5953d519add916a38c2e3da,1b4d94f1c7c3e8880fb1282aeabd02871357d3f6,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0147,e21e2d00bdbca4cf4169289451ddc684ba0d7dab,f07ce4b4033a6c4771ca212d7c7d98ebdcc39789,exact,rail_ladder,3,1,3,0,0,[]
T_0156,51c88aaf4e119fd835138ffb9e72d717253d3edf,1b4d94f1c7c3e8880fb1282aeabd02871357d3f6,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0158,53e07b81d1e1c396f59475871a000074ba15150c,a5993bd68216ff1366a1ed7920860b45eeccf9ea,proto,rail_ladder,3,1,3,0,0,[]
T_0159,a5e49d040faff064babe29bbc1b7302af92f41cf,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,bridge_fork,3,1,3,0,0,[]
T_0160,b7ded5e600434e26069150e658432ed8c78f8b58,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,adjacent,3,1,3,0,0,[]
T_0161,d44ee2a79f877c5c112711d86d4f87496ef68b43,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0162,88ba5c885a981d89255ad257fa365239e28668d2,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,rail_ladder,3,1,3,0,0,[]
T_0163,f6daba85f83b3f118053d9a9b970aa953c14ead1,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,bridge_fork,3,1,3,0,0,[]
T_0164,463df0fb8cd128dea0990a32376cc8850d8773db,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,adjacent,3,1,3,0,0,[]
T_0165,826789beec1ea5023eea70f1604a91fd10bc4b2e,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,rail_ladder,3,1,3,0,0,[]
T_0166,5b8ee223668dd27721c644b93e816b1da7a58a4e,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,adjacent,3,1,3,0,0,[]
T_0167,ad6e0a0a70b0f34a4451dd47f7aea3e61da10fa9,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0168,79e848f277046dda1094a76fbf1c8d2ca1e8e47e,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,adjacent,3,1,3,0,0,[]
T_0170,1cc9446f42c468036b4caef3b374cf4e3696657c,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,adjacent,3,1,3,0,0,[]
T_0171,2e35701effc176740417f0fe9d171a2c79cb1232,63a8e8ce4872c888ea732835a7c0bf9d4abd5873,proto,rail_ladder,3,1,3,0,0,[]
T_0172,03f4ee1b2065c4e180c135e56efc573c88ece0d0,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,bridge_fork,3,1,3,0,0,[]
T_0173,5ae4e255cea8134d65c67edd1dc7840ca7a294de,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,bridge_fork,3,1,3,0,0,[]
T_0174,a5ac2940842c08412562258b45cb0d4f948ea0bf,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,adjacent,3,1,3,0,0,[]
T_0175,bc5d3c2ecb61b638f6a25f226d55caa3a6a1b2e8,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0176,a0baad23538310aa6f6c6336d814b74c6bf0be8f,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0177,c6ae1c99661adfdfbf0ac294f86454a628ca9eec,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0179,2056f4939945647b428fd308c50e25253b788321,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0180,960ba90a85592024c5073aef5e3084f32a2acd08,0514fa31be6a766f2d41a7686c3fe4e057602740,proto,kink_bridge,3,1,3,0,0,[]
T_0181,9d46f9bf4e137f6936ea387c15add7f72baf0e48,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0182,19889b51c77a142dee780ef0a8ad4abbb13d120f,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0183,59fb4ba269ebd151dd52658b7bf1804ea1eb5c1d,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0184,f027a785101a93f984b7b896d9cbdd8a3aacf759,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0185,91910c94accae0e39efa12006863e90e1eabe17f,0514fa31be6a766f2d41a7686c3fe4e057602740,proto,kink_bridge,3,1,3,0,0,[]
T_0186,ec4b20d217d8630afd8071146515e95d06386d0a,0514fa31be6a766f2d41a7686c3fe4e057602740,proto,kink_bridge,3,1,3,0,0,[]
T_0187,33a5981071b23ac126312aaf68622b94414af7bc,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,rail_ladder,3,1,3,0,0,[]
T_0188,516f0e2e4702a6db89d9cf5a7541c4baf6410c95,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0189,2c08f5f95ebdd3cafc86fa87e547c2a1339310ef,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0190,c7e7ecc9e8897a4217bc98cceae0ccc6f76d38d9,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0191,9ab7846db2f5375b6b0762f3b7fef9f700ca018f,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0192,e18b57739ee6ed7de830741f7b9247863bdea8fa,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0193,65eb2a23f9e5a2ce8d0a4661bbe6842d945122ce,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0194,b3661d11c3385c36a6a02952d1c0b84a06d93ca4,63a8e8ce4872c888ea732835a7c0bf9d4abd5873,proto,rail_ladder,3,1,3,0,0,[]
T_0195,d3aa06d1af8db7c42e5723bdf710c165abb67ff8,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0196,369f759eb11fcd91dc2a4de1d19844c7a6810893,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0197,71e5e9af18845238b3bb2f25dcaa77985277092f,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0198,a0d9939b59030d5d4e1ac0ba01f3ec8122410bef,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0199,8e2d8d05956726cb613f22d7d655707cee914aec,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,rail_ladder,3,1,3,0,0,[]
T_0200,5fc9d5584269228065f55c1440ab3c7db9e94009,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0201,ec60927b1493cdc72269d800dfb293f2c570602a,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,rail_ladder,3,1,3,0,0,[]
T_0202,7f0b578f1a2f639c27a033612583ff5f0ed62736,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0203,ac57b65d663661e89437f0d5f6cc12f6f8a80c36,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,rail_ladder,3,1,3,0,0,[]
T_0204,a3c4a6276ce925501778b4b8ff994c01f851342f,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0205,813a07eccebe0e629d1021850818ddf905259eea,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0206,88b967d01e1f87cbc22d3e590b8a8982d49a3a0c,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0207,d87db81a26f79a6c5ef3bfe4dad3dcf2eecc4d3c,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0208,a2b94cc9ddc6c2f2ecf551eb07a870311d3016b9,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0209,9a9e89901abed4062d70534264efb05129b84d34,63a8e8ce4872c888ea732835a7c0bf9d4abd5873,proto,rail_ladder,3,1,3,0,0,[]
T_0210,b8931422f7c84c8e3261f2b0bd85880429ea19fb,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0211,3f9304eb0680b88809f3812106bc990a7c52e2a1,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0212,ff5c71034821c8ea97b0255188a51908667c71a4,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0213,08de99b709d5cd0dc4fc6bc60f637f4ecdfcccc1,23a7ff2193310d55570b4a9d0f0117e8fba82ae3,proto,kink_bridge,3,1,3,0,0,[]
T_0216,b0076a4628cf55caea53b5723ff22db78fd947bd,85b1a843834bcffa0d1ded6cc7f54e6e1d0b9547,proto,rail_ladder,3,1,3,0,0,[]
T_0217,61ceb81a70e1c28c0904ff32c08cfb756540243b,6bf1629120f5475b6c9300722e488132a5a10f95,proto,adjacent,3,1,3,0,0,[]
T_0218,e55c212633307e3272162efa9aee3fc3027f605b,6bf1629120f5475b6c9300722e488132a5a10f95,proto,adjacent,3,1,3,0,0,[]
T_0219,50d6366470ac12a46255a9efc65eb6e23f1da8f3,4148a1420dd31fd66d77fb89b14facc551bc6330,proto,kink_bridge,3,1,3,0,0,[]
T_0221,562f29e8393b9a3644f810a94403824013f9c5b9,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0222,72a797da8b3539fcb59d9bc7e76ef93c37089a4c,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0223,bc5537b3f67f592d038c6a5257d905db09cfd08e,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0226,d9db7b532ef9839803279de728e9f93a0017836b,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0227,c1d225511647c2c5383068881c4178272037fc48,4148a1420dd31fd66d77fb89b14facc551bc6330,proto,kink_bridge,3,1,3,0,0,[]
T_0228,10c069cf3c4e55a9c1b839089f2f5675a64ffa26,380f9c375b5a8f7c00778aeaa0bc912b41458faf,proto,adjacent,3,1,3,0,0,[]
T_0229,5d9ad4c69d89391348b2363d6253fffb71684c27,149c21657e9969705d1ccd505f055108cdb0f8d1,proto,adjacent,3,1,3,0,0,[]
T_0230,502243ec4f2671c2dd1350ffc73d68a41bb98ae5,6bf1629120f5475b6c9300722e488132a5a10f95,proto,rail_ladder,3,1,3,0,0,[]
T_0231,30c332a4a6f62d510a34b6be6313fbbbd5aeaa40,6bf1629120f5475b6c9300722e488132a5a10f95,proto,rail_ladder,3,1,3,0,0,[]
T_0232,80db9e11564ddeee9d3784d579297f19dcf9c0cb,6bf1629120f5475b6c9300722e488132a5a10f95,proto,bridge_fork,3,1,3,0,0,[]
T_0233,894561ce488e32c044c6514453350c959944cbec,6bf1629120f5475b6c9300722e488132a5a10f95,proto,bridge_fork,3,1,3,0,0,[]
T_0235,bb7ab59bff97b54c7e84d4d7efc746274a8bdc94,6bf1629120f5475b6c9300722e488132a5a10f95,proto,rail_ladder,3,1,3,0,0,[]
T_0236,f60ca34aad5468b950276641823ec176c40517fd,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0237,412be542cd667ce6e32873b58c1c7f074b322d63,4148a1420dd31fd66d77fb89b14facc551bc6330,proto,kink_bridge,3,1,3,0,0,[]
T_0239,9ce7b7973c3c69f2b4d903c613c0f3be12494ffa,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0240,20f7bf0b4eccf1abd549b56076c62a6e4f8efa87,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0241,5411649219e7020da353e82e451d42ec9fc62b47,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0242,0fd6c1d150d872ba0228e7ac0eb43ba99af99acb,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0243,114b1ca8823fcb874fc55ff282654733de38fe76,86ba982160fd37691d884859d8075fedc31232e3,proto,rail_ladder,3,1,3,0,0,[]
T_0244,ca32621f534c7d088ad1bc397b7ef105ad13004d,4148a1420dd31fd66d77fb89b14facc551bc6330,proto,kink_bridge,3,1,3,0,0,[]
T_0245,8dc803b07f0c61e4325f8de6a1b5ab1320d59f5b,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0246,f0f382d2f3db6eeefcbfc89af8c9afce6ae4f401,6bf1629120f5475b6c9300722e488132a5a10f95,proto,kink_bridge,3,1,3,0,0,[]
T_0247,b2b797490beb01781f9948d63c2843ba9200d6c5,4148a1420dd31fd66d77fb89b14facc551bc6330,proto,adjacent,3,1,3,0,0,[]
T_0248,6a6914ed403554935f15c68d69a73e1a717e6bb7,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,rail_ladder,3,1,3,0,0,[]
T_0249,bf4aee998019c6a4e224573c9c9cc8b9858a6bca,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,kink_bridge,3,1,3,0,0,[]
T_0250,1b7b73f7499caa353d0184e0189e1497688105e6,a5993bd68216ff1366a1ed7920860b45eeccf9ea,proto,kink_bridge,3,1,3,0,0,[]
T_0251,fe382ca7324f8f4c74af4fe826676d209b26b85b,5f25e7a433fcedab31a525caf69a4ba6ab4201aa,proto,kink_bridge,3,1,3,0,0,[]
T_0252,e588fa6d90c4cb2252288fe480409dc9f9fe3bc0,ab6e789b0cebccaa9c8258485f9663af3d847b6a,proto,kink_bridge,3,1,3,0,0,[]
T_0253,0a42b83b5e572a8e0f2617aea3bef11d8b8e6174,af72e18e651a9492ed1d2cca705180b462ee08e0,proto,kink_bridge,3,1,3,1,0,[]
T_0255,8d2cebd7ce57529997500d8b93dc86f2265698b3,af72e18e651a9492ed1d2cca705180b462ee08e0,proto,kink_bridge,3,1,3,0,0,[]
T_0257,0e7cdc4a50c219268a714f1b0bb2a5327d97dffe,cec98a22f7069fb9ab722cbf217f7e9c4b01b5c8,proto,rail,3,1,3,0,0,[]
T_0258,4b45b4c7b0b7c79e0bc607ed174e6001d146ef1b,af72e18e651a9492ed1d2cca705180b462ee08e0,proto,kink_bridge,3,1,3,0,0,[]
T_0261,eba28ca669cb537a807a3e95784eb303c4cdf148,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0262,77f0a75f990c7ffcd5523883289f642d20879eae,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0266,0238dac82560cb4fd18f814bdc12c519d9027a1f,1b4d94f1c7c3e8880fb1282aeabd02871357d3f6,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0267,9172c23829214f9b63717c0e416dd670ab743695,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,adjacent,3,1,3,0,1,"[""T_0120""]"
T_0268,5808c041ed25f055565ca32719e5360a0d61eaa8,1b4d94f1c7c3e8880fb1282aeabd02871357d3f6,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0270,fb882e3302c3bb706228d72680eb81bfecef79cc,cae7b51c5f86dc4ba9f070f6e458298cbba72d4e,exact,adjacent,3,1,3,0,0,[]
T_0271,cf7dc684d97c581b9a5421c244b56a3aacbfa73c,e5fb991731585e2e32de37b75ba9513c4ec703b4,proto,adjacent,3,1,3,0,0,[]
T_0278,7343a209f6f02cbcac9e367b609bd8e24847c1cb,1b4d94f1c7c3e8880fb1282aeabd02871357d3f6,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0281,51ba7c26fb5dce3b33e096f9464f02850ac8baca,1b4d94f1c7c3e8880fb1282aeabd02871357d3f6,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0282,d54d93548999084670eb551c638e1306154d7c7b,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0285,d80a350fbacabe4372988ce55ade34d8a7e8d7e5,1b4d94f1c7c3e8880fb1282aeabd02871357d3f6,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0286,9ca8c619c61658d7f3d3e6df4eced2e1923f43b0,1b4d94f1c7c3e8880fb1282aeabd02871357d3f6,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0287,5b2f7dd790bc114ca26de10929a3c5dd444549b1,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0290,582e82dfa8b24d8b07323e26b743034a8eb101a4,4753571235758b8b648f83cc294146cbdd70ab77,proto,rail_ladder,3,1,3,0,1,"[""T_0120""]"
T_0291,139459f413975e193bc9bf67ff67160f9d55eeed,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0292,5fbed499f068ea81a9ce1808e7f13f975588de82,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,rail_ladder,3,1,3,0,1,"[""T_0120""]"
T_0293,67dc7600f4cecb66fe66e33b44a080619e1721f6,53b93ca411023c3934a82853b4ff27012093e9b9,proto,kink_bridge,3,1,3,0,0,[]
T_0294,2383e0c7eb184875af1080a9a9c35f7411be5bc0,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,kink_bridge,3,1,3,0,1,"[""T_0120""]"
T_0295,97d6e92f78257cded1f46b0686c4e851317b13ac,d7d0e3ffea9ec8c96b07f7133ad286d63fe28145,proto,adjacent,3,1,3,0,1,"[""T_0120""]"
T_0296,001d77d375f84ac1113cd11c32812b4e80515549,0514fa31be6a766f2d41a7686c3fe4e057602740,proto,bridge_fork,3,1,3,0,0,[]
